study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,fraction_carbon_method,depth_interval_notes
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,5,10,0.1546437782668761,0.7000000000000046,0.3435064315795898,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,10,15,0.15632468890021164,0.689732142857142,0.33756324768066404,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,15,20,0.14403302989394504,0.6763255240443891,0.33074394226074216,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,20,25,0.16052696548355072,0.7037037037037064,0.3418330383300781,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,25,30,0.1654646404689741,0.6903765690376542,0.3418330383300781,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,37,42,0.20559638183986179,0.7377877596855734,0.3830418014526367,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Isla_Solarte,SOL-F-3,gouge auger used,65,70,0.1842698281794162,0.6448445171849427,0.31574995040893555,EA,fraction C determined by elemental analyzer
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,0,2,1.3693333333333335,0.021251193887297008,0.004786137969503508,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,4,6,1.569333333333333,0.025513711710335594,0.004790171883851899,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,8,10,1.0333333333333334,0.0481743717895323,0.010234815308025906,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,12,14,1.2834615384615387,0.024828849676984253,0.005295682275527608,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,16,18,1.4446153846153846,0.02675432428631707,0.0052202684887592676,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,20,22,1.3456000000000001,0.02101002313029964,0.005190168110813031,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,24,26,1.316551724137931,0.0226740947075205,0.005233197348500526,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,28,30,1.6255999999999997,0.02443314618924802,0.004893832834254057,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,32,34,1.6054545454545457,0.022008156377443314,0.005141654576061888,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,36,38,1.2828,0.03236947496050161,0.005574606011926231,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,40,42,1.5319047619047619,0.021180281573154377,0.004853541525575489,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,44,46,1.364074074074074,0.026372059871703223,0.006141635255299971,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,48,50,1.3260714285714283,0.02667452261710245,0.005995765082406831,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,52,54,1.3178571428571428,0.0309739794700405,0.006349740103571917,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,60,62,1.3482352941176472,0.027399657066872737,0.005284412239158427,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,64,66,1.1981481481481482,0.03742509598478671,0.009052328341544121,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,68,70,1.5350000000000001,0.03210053614725186,0.006491310684607288,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,72,74,1.3608695652173914,0.033145094012706405,0.00938773019714082,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,76,78,1.3474999999999997,0.03653003153118604,0.007477898252548498,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-1,piston corer used,80,82,1.3739999999999999,0.030933766541442472,0.007084618816896403,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,4,6,1.0792857142857144,0.03612310852034141,0.006996869986616146,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,8,10,1.27,0.03171318575553461,0.006516160630768019,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,12,14,1.2684615384615385,0.028467654854225883,0.005814936497999563,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,16,18,1.348148148148148,0.028034954357925256,0.0064308844847381415,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,20,22,1.32962962962963,0.026309586942431632,0.006231318367286247,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,24,26,1.3525925925925923,0.03200778992335739,0.006177796324590865,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,28,30,1.8883333333333334,0.03462857818784028,0.00873686415763697,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,40,42,1.066,0.02942103303062385,0.005993673652602604,EA,pebbles; fraction C determined by elemental analyzer 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-2,piston corer used,52,54,1.5159999999999998,0.029127853660891656,0.006155221297231164,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,3,5,1.3372727272727274,0.03383579217447011,0.007169784629147564,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,7,9,1.3646153846153841,0.031806846520063464,0.007121108603441205,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,11,13,1.1588,0.032821582948278215,0.007226961365213096,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,19,21,1.2580645161290323,0.029669619785899364,0.005629953709164557,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,23,25,1.2906666666666666,0.027239073981987303,0.004885100912855588,EA,shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,27,29,1.1753333333333333,0.0318917612949985,0.006437236090766963,EA,pebbles; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,31,33,1.238076923076923,0.02889186562655937,0.005874346181913407,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,35,37,1.1503999999999999,0.03423209939797605,0.006594357905857288,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,39,41,1.1328000000000003,0.02426173263080503,0.00570322382236985,EA,fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,43,45,1.4320000000000002,0.032281110258513455,0.006750736748819149,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,47,49,1.4360000000000002,0.02701799342655042,0.0047127531267309114,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,55,57,1.3652000000000002,0.027432825549750735,0.007127498429674233,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,63,65,1.4128,0.027680427680427527,0.005401761590814887,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,71,73,1.3207999999999998,0.027371428571429716,0.00674187167957638,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Pt_Molate,PM-3,piston corer used,79,81,1.5100000000000002,0.019148134187712936,0.004744117986410857,EA,pebbles & shells; fraction C determined by elemental analyzer; 2 samples run per depth: original sample & sample after LOI occurred; OC determined by differencing values
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,0,5,0.305715621437914,0.19301513387660169,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,5,10,0.5444049313715705,0.16184754036800575,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,10,15,0.5022771086235969,0.13704372500967396,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,15,20,0.40415395040263064,0.1744262295081967,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,20,25,0.5947271934570554,0.13378517754530703,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,25,30,0.5255997436611285,0.20452458468987467,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,35,40,0.6967374575176103,0.177170621787198,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,73,78,0.7440130690801742,0.11071428571428457,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
Beers_et_al_2023,Rush_Ranch,RR-1,gouge auger used,125,130,0.5506032893319956,0.1668375431074659,NA,Callaway regression,fraction carbon determined using equation in Callaway et al. 2012
