"study_id","site_id","core_id","latitude","longitude","year","position_notes","habitat","vegetation_class","inundation_class","inundation_notes","salinity_class","position_method","core_notes"
"Ruranska_et_al_2020","Annan","Annan 3",54.9712,-3.2654,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Annan","Annan 4",54.9711,-3.2654,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Annan","Annan 5",54.9697,-3.2633,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardelve","Ardelve 1",57.2813,-5.533856,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardelve","Ardelve 2",57.2812,-5.533833,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardelve","Ardelve 3",57.28145,-5.53365,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardelve","Ardelve 4",57.28132,-5.533667,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardelve","Ardelve 5",57.28149,-5.533492,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardmore","Ardmore 1",55.97318,-4.692496,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardmore","Ardmore 2",55.97324,-4.692474,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardmore","Ardmore 3",55.9731,-4.692525,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardmore","Ardmore 4",55.97298,-4.692562,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Ardmore","Ardmore 5",55.97288,-4.692586,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 1",56.00373,-2.601384,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 10",56.00306,-2.600987,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 11",56.00306,-2.600987,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 12",56.00306,-2.600987,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 13",56.00284,-2.600737,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 14",56.00284,-2.600737,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 15",56.00284,-2.600737,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 16",56.00242,-2.600266,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 17",56.00242,-2.600266,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 18",56.00242,-2.600266,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 2",56.00373,-2.601384,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 3",56.00373,-2.601384,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 4",56.00355,-2.601214,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 44",56.00925,-2.572521,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 45",56.00826,-2.57163,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 46",56.00814,-2.569925,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 47",56.00622,-2.5683,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 48",56.00511,-2.566979,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 49",56.00433,-2.565323,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 5",56.00355,-2.601214,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 50",56.00388,-2.562017,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 51",56.00162,-2.598591,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 52",56.00191,-2.600013,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 53",56.00177,-2.600683,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 54",56.00155,-2.600974,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 55",56.00144,-2.601098,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 6",56.00355,-2.601214,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 7",56.00338,-2.601141,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 8",56.00338,-2.601141,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Belhaven","Belhaven 9",56.00338,-2.601141,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Bogside Flats","Bogside Flats 1",55.61886,-4.684282,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Bogside Flats","Bogside Flats 2",55.61886,-4.684768,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Bogside Flats","Bogside Flats 3",55.61886,-4.684106,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Bogside Flats","Bogside Flats 4",55.61888,-4.685028,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Bogside Flats","Bogside Flats 5",55.61886,-4.6845,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Burgh (Solway)","Burgh (Solway) 1 2020",54.92312,-3.085373,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Burgh (Solway)","Burgh (Solway) 2 2020",54.92546,-3.086372,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Burgh (Solway)","Burgh (Solway) 3 2020",54.92768,-3.090739,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Burgh (Solway)","Burgh (Solway) 4 2020",54.93016,-3.090603,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Burgh (Solway)","Burgh (Solway) 5 2020",54.93271,-3.091983,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Caerlaverock East","Caerlaverock East 1",54.97115,-3.476227,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Caerlaverock East","Caerlaverock East 2",54.97216,-3.475811,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Caerlaverock East","Caerlaverock East 3",54.96999,-3.475262,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Caerlaverock East","Caerlaverock East 4",54.97178,-3.476781,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Caerlaverock East","Caerlaverock East 5",54.96927,-3.472549,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Carthagena Bank","Carthagena Bank 1",56.385,-3.194789,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Carthagena Bank","Carthagena Bank 2",56.38566,-3.197808,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Carthagena Bank","Carthagena Bank 3",56.38466,-3.193728,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Carthagena Bank","Carthagena Bank 4",56.38431,-3.192664,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Carthagena Bank","Carthagena Bank 5",56.38547,-3.196342,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 1",57.58312,-4.421933,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 2",57.58296,-4.421605,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 3",57.58297,-4.421197,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 4",57.58288,-4.421546,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 5",57.58271,-4.421818,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Cromarty Firth","Cromarty Firth 6",57.58233,-4.420624,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin","Culbin 1",57.6045,-3.813008,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin","Culbin 2",57.6048,-3.813414,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin","Culbin 3",57.60518,-3.813997,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin","Culbin 4",57.60554,-3.814571,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin","Culbin 5",57.60592,-3.815145,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin Bar","Culbin Bar 1",57.61552,-3.792331,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin Bar","Culbin Bar 2",57.61485,-3.791361,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin Bar","Culbin Bar 3",57.61715,-3.795341,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin Bar","Culbin Bar 4",57.61652,-3.794172,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Culbin Bar","Culbin Bar 5",57.61607,-3.793497,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Drynoch","Drynoch 1",57.2985,-6.315214,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Drynoch","Drynoch 2",57.2986,-6.31569,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Drynoch","Drynoch 3",57.29846,-6.314047,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Drynoch","Drynoch 4",57.29849,-6.314448,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Drynoch","Drynoch 5",57.29852,-6.314834,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Dumbuck","Dumbuck 1",55.93368,-4.542894,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Dumbuck","Dumbuck 2",55.93369,-4.542925,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Dumbuck","Dumbuck 3",55.93361,-4.542911,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Dumbuck","Dumbuck 4",55.93364,-4.5429,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Dumbuck","Dumbuck 5",55.93366,-4.542886,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Eilean Dubh","Eilean Dubh 1",58.51013,-4.691772,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Eilean Dubh","Eilean Dubh 2",58.51025,-4.691964,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Eilean Dubh","Eilean Dubh 3",58.51034,-4.69217,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Eilean Dubh","Eilean Dubh 4",58.51055,-4.692405,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Eilean Dubh","Eilean Dubh 5",58.51067,-4.692606,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 1",57.63542,-3.616523,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 10",57.63497,-3.617328,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 11",57.63481,-3.61736,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 12",57.63906,-3.577924,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 13",57.63887,-3.581058,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 14",57.63876,-3.582233,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 15",57.63892,-3.579966,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 16",57.639,-3.578802,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 2",57.63522,-3.616319,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 3",57.63478,-3.61636,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 4",57.63455,-3.616469,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 5",57.63545,-3.614665,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 6",57.6354,-3.614507,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 7",57.6353,-3.614329,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 8",57.63523,-3.61417,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Findhorn Bay","Findhorn Bay 9",57.63525,-3.61721,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Glenelg","Glenelg 1",57.21696,-5.623656,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Glenelg","Glenelg 2",57.21734,-5.622733,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Glenelg","Glenelg 3",57.21718,-5.623015,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Glenelg","Glenelg 4",57.21709,-5.623305,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 1",56.01582,-2.855555,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 10",56.01667,-2.856335,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 2",56.01579,-2.85542,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 3",56.01615,-2.855473,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 4",56.01624,-2.855291,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 5",56.01594,-2.855933,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 6",56.01617,-2.855758,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 7",56.01635,-2.855712,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 8",56.0163,-2.85667,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Gullane Sands","Gullane Sands 9",56.01651,-2.856638,2018,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Harrapool","Harrapool 1",57.23911,-5.883105,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Harrapool","Harrapool 2",57.24016,-5.884226,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Harrapool","Harrapool 3",57.2393,-5.88334,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Harrapool","Harrapool 4",57.23955,-5.883615,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Harrapool","Harrapool 5",57.23975,-5.883769,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Inverbroom","Inverbroom 1",57.81651,-5.071992,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Inverbroom","Inverbroom 2",57.81704,-5.072505,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Inverbroom","Inverbroom 3",57.81628,-5.071706,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Inverbroom","Inverbroom 4",57.81674,-5.072232,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Inverbroom","Inverbroom 5",57.81719,-5.072773,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Isleornsay","Isleornsay 1",57.14486,-5.803841,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Isleornsay","Isleornsay 2",57.1456,-5.80309,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Isleornsay","Isleornsay 3",57.14515,-5.803523,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Isleornsay","Isleornsay 4",57.14587,-5.802754,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Isleornsay","Isleornsay 5",57.14628,-5.80235,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Killilan","Killilan 1",57.31669,-5.443497,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Killilan","Killilan 2",57.31704,-5.442875,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Killilan","Killilan 3",57.31791,-5.441714,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Killilan","Killilan 4",57.3183,-5.441125,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Killilan","Killilan 5",57.31751,-5.442342,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kinloch","Kinloch 1",57.17631,-5.804362,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kinloch","Kinloch 2",57.17717,-5.805244,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kinloch","Kinloch 3",57.17574,-5.803591,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kinloch","Kinloch 4",57.17611,-5.804042,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kinloch","Kinloch 5",57.17655,-5.804634,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kirkconnell","Kirkconnell 1",54.9873,-3.5804,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kirkconnell","Kirkconnell 2",54.9879,-3.5766,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
"Ruranska_et_al_2020","Kirkconnell","Kirkconnell 3",54.9878,-3.5789,2019,"direct from dataset","marsh","emergent",NA,NA,NA,NA,NA
