study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,redox,sand,silt,clay,moisture
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2019,0,5,1.428633333,0.04195930128,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2018,0,5,1.428633333,0.04195930128,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-21,0,5,0.985833333,0.06273286544000001,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-21,0,5,1.314433333,0.03948029574,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-21,0,5,1.132733333,0.03897667419,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2019,0,5,1.347833333,0.04114864865,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2018,0,5,1.347833333,0.04114864865,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-22,0,5,1.405066667,0.046058042529999996,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-22,0,5,1.4389,0.04200471081,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-22,0,5,1.387333333,0.05734531855,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-10_2019,0,5,1.406066667,0.045577269219999994,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-10_2018,0,5,1.406066667,0.045577269219999994,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-23,0,5,0.998766667,0.07126311486999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-23,0,5,1.2551,0.03708399366,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-23,0,5,1.063466667,0.06303928535,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-11_2019,0,5,1.268933333,0.03835656856,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-11_2018,0,5,1.268933333,0.03835656856,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-24,0,5,0.9505,0.06943910872,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-24,0,5,1.3692,0.02260752083,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-24,0,5,1.4133,0.02858426462,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-12_2019,0,5,1.253233333,0.03816983713,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-12_2018,0,5,1.253233333,0.03816983713,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-7,0,5,0.7944,0.03430238407,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-7,0,5,1.055966667,0.02741807611,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-7,0,5,0.882466667,0.02495663365,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-7,0,5,NA,NA,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-8,0,5,0.998666667,0.03502384493,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-8,0,5,1.099966667,0.006784790349999999,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-8,0,5,0.717333333,0.02773722628,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-8,0,5,0.980866667,0.020477622100000002,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-9,0,5,1.045433333,0.02744927175,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-9,0,5,0.8251,0.01921637135,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-9,0,5,0.882966667,0.01741257735,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-9,0,5,0.888933333,0.023359840950000002,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-10,0,5,0.914666667,0.04862377355,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-10,0,5,0.664,0.024630950409999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-10,0,5,0.6966,0.0211044113,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-10,0,5,1.141033333,0.016159000059999998,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-11,0,5,1.036766667,0.030452784830000003,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-11,0,5,1.141766667,0.03507248893,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-11,0,5,1.080333333,0.02453857577,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-11,0,5,0.583666667,0.0244092646,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-12,0,5,0.567833333,0.04472463423,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-12,0,5,0.940166667,0.06711409396,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-12,0,5,0.8997,0.02696310312,NA,NA,NA,NA,NA
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-12,0,5,1.086,0.030196507810000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,0,5,NA,0.0026548672600000003,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,0,5,NA,0.00874192322,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,0,5,NA,0.012820512820000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,0,5,NA,0.01583226359,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,0,5,NA,0.01981981982,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,0,5,NA,0.02326811211,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,0,5,NA,0.027902170169999997,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,0,5,NA,0.0368453106,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,0,5,NA,0.03891366032,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,0,5,NA,0.040092165900000004,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,0,5,NA,0.041979949870000005,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,0,5,NA,0.04633204633,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,0,5,NA,0.05126582278,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,0,5,NA,0.05207785376,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,0,5,NA,NA,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,10,20,NA,0.005371900830000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,10,20,NA,0.006021505379999999,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,10,20,NA,0.00700525394,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,10,20,NA,0.009353990060000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,10,20,NA,0.01151189563,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,10,20,NA,0.0117247763,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,10,20,NA,0.01204075332,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,10,20,NA,0.01275045537,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,10,20,NA,0.01365546218,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,10,20,NA,0.01446654611,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,10,20,NA,0.01863354037,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,10,20,NA,0.02007835455,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,10,20,NA,0.02400698385,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,10,20,NA,0.03362445415,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,10,20,NA,0.04736024845,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,20,30,NA,0.00753650495,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,20,30,NA,0.00808510638,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,20,30,NA,0.00884564352,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,20,30,NA,0.00917080627,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,20,30,NA,0.00967741935,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,20,30,NA,0.00988875155,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,20,30,NA,0.013233348039999999,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,20,30,NA,0.01394052045,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,20,30,NA,0.014590932780000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,20,30,NA,0.01820999613,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,20,30,NA,0.01851090086,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,20,30,NA,0.02116675271,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,20,30,NA,0.02695871946,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,20,30,NA,0.03824175824,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,20,30,NA,NA,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,30,40,NA,0.0030715226,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,30,40,NA,0.0048875855299999995,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,30,40,NA,0.0094488189,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,30,40,NA,0.00957446809,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,30,40,NA,0.00982142857,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,30,40,NA,0.011252591059999999,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,30,40,NA,0.01250473664,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,30,40,NA,0.01367941073,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,30,40,NA,0.014673311179999999,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,30,40,NA,0.01774595268,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,30,40,NA,0.022164276400000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,30,40,NA,0.024226611999999998,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,30,40,NA,0.02676704308,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,30,40,NA,0.02805786936,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,30,40,NA,0.02835648148,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,40,50,NA,0.0014071294600000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,40,50,NA,0.00159936026,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,40,50,NA,0.00574932924,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,40,50,NA,0.00620475698,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,40,50,NA,0.00962309543,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,40,50,NA,0.009655172410000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,40,50,NA,0.01371173469,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,40,50,NA,0.01425332038,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,40,50,NA,0.014461538460000001,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,40,50,NA,0.01891998423,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,40,50,NA,0.01975850714,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,40,50,NA,0.021556256569999998,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,40,50,NA,0.027069234770000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,40,50,NA,0.03501704369,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,40,50,NA,0.05512172715,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,0,5,NA,0.00523407967,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,0,5,NA,0.00587326121,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,0,5,NA,0.01052631579,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,0,5,NA,0.01057353412,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,0,5,NA,0.013402061860000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,0,5,NA,0.02209772798,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,0,5,NA,0.02291274325,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,0,5,NA,0.02498821311,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,0,5,NA,0.0261627907,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,0,5,NA,0.02813225058,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,0,5,NA,0.028248587569999997,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,0,5,NA,0.02913907285,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,0,5,NA,0.03378378378,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,0,5,NA,0.038144329899999996,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,0,5,NA,0.06102783726,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,50,70,NA,0.00116640747,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,50,70,NA,0.00275590551,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,50,70,NA,0.00672043011,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,50,70,NA,0.00920863309,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,50,70,NA,0.01026757934,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,50,70,NA,0.01209677419,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,50,70,NA,0.01265432099,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,50,70,NA,0.01598272138,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,50,70,NA,0.01885245902,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,50,70,NA,0.02100038183,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,50,70,NA,0.02189781022,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,50,70,NA,0.02211736951,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,50,70,NA,0.02786377709,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,50,70,NA,0.028483786150000003,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-15,50,70,NA,0.031091180870000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,70,100,NA,0.00414765657,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,70,100,NA,0.00648702595,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,70,100,NA,0.00767366721,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,70,100,NA,0.00971177945,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-5,70,100,NA,0.01043585021,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-6,70,100,NA,0.01185938162,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-7,70,100,NA,0.0128565689,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-8,70,100,NA,0.01314217443,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-9,70,100,NA,0.014803272300000002,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-10,70,100,NA,0.01665533651,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-11,70,100,NA,0.01885245902,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-12,70,100,NA,0.019472616629999998,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-13,70,100,NA,0.02461227242,NA,NA,NA,NA,NA
Johnson_et_al_2020,Nxaxo,Nxaxo-core-14,70,100,NA,0.03177063154,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-1,0,5,NA,0.02261306533,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-2,0,5,NA,0.02415627979,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-3,0,5,NA,0.025362318840000002,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-4,0,5,NA,0.026259472800000003,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-5,0,5,NA,0.03032016223,NA,NA,NA,NA,NA
Lemley_2018,Gamtoos,Gamtoos-surface sample-6,0,5,NA,0.033210332099999997,NA,NA,NA,NA,NA
Lemley_2018,Kariega,Kariega-surface sample-1,0,5,NA,0.04245204264,NA,NA,NA,NA,NA
Lemley_2018,Kariega,Kariega-surface sample-2,0,5,NA,0.04724059553,NA,NA,NA,NA,NA
Lemley_2018,Kariega,Kariega-surface sample-3,0,5,NA,0.049347063899999995,NA,NA,NA,NA,NA
Lemley_2018,Kariega,Kariega-surface sample-4,0,5,NA,0.07190063038,NA,NA,NA,NA,NA
Lemley_2018,Kariega,Kariega-surface sample-5,0,5,NA,0.08947349336,NA,NA,NA,NA,NA
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-1,0,5,NA,0.04430359833,354,0.9311544044,0.03,0.04,0.08137591726
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-1,0,5,NA,0.05276634978,352,0.8593621016,0.09,0.05,0.07886682067
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-1,0,5,NA,0.0495065852,334,0.9026465097999999,0.06,0.04,0.055527013490000006
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-2,0,5,NA,0.06859563123,340,0.8899317793,0.05,0.06,0.07253620758
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-2,0,5,NA,0.0628860044,304,0.8905561503,0.06,0.05,0.09035082658
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-2,0,5,NA,0.09596945803000001,323,0.9188255999,0.04,0.05,0.11606540000000001
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-3,0,5,NA,0.09727538882999999,245,0.9023725024,0.05865091104,0.04352426939,0.11552942570000001
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-3,0,5,NA,0.04576026441,292,0.8754069371,0.07,0.05,0.08158858302000001
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-3,0,5,NA,0.06113336115,322,0.9250185037,0.03,0.04,0.08388254371000001
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-4,0,5,NA,0.08116223099999999,239,0.86,0.04,0.1,0.07105351637
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-4,0,5,NA,0.1193361178,291,0.89,0.08,0.03,0.03469877448
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-4,0,5,NA,0.09045591395000001,311,0.95,0.02,0.03,0.03103198671
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-5,0,5,NA,0.032886414770000004,353,0.96,0.01,0.03,0.01388470417
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-5,0,5,NA,0.01937496017,355,0.8,0.13,0.07,0.00606667803
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-5,0,5,NA,0.028318819500000002,335,0.9026465097999999,0.06,0.04,0.01355744555
Matabane_2018,Swartkops,Swartkops-Site1-Transect 1-surface sample-6,0,5,NA,0.08850598336999999,319,0.93,0.02,0.05,0.04637131623
Matabane_2018,Swartkops,Swartkops-Site1-Transect 2-surface sample-6,0,5,NA,0.04177514877,303,0.92,0.05,0.03,0.02325161776
Matabane_2018,Swartkops,Swartkops-Site1-Transect 3-surface sample-6,0,5,NA,0.03438151807,323,0.86,0.09,0.05,0.022367257220000002
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z1 H1-surface sample-1,0,5,NA,0.20489999999999997,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z1 H2-surface sample-1,0,5,NA,0.1718,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z1 H3-surface sample-1,0,5,NA,0.2075,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z2 H1-surface sample-1,0,5,NA,0.2006,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z2 H2-surface sample-1,0,5,NA,0.19260000000000002,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z2 H3-surface sample-1,0,5,NA,0.1604,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z3 H1-surface sample-1,0,5,NA,0.159,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z3 H2-surface sample-1,0,5,NA,0.2061,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T1 Z3 H3-surface sample-1,0,5,NA,0.1911,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z1 H1-surface sample-1,0,5,NA,0.2029,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z1 H2-surface sample-1,0,5,NA,0.18280000000000002,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z1 H3-surface sample-1,0,5,NA,0.20420000000000002,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z2 H1-surface sample-1,0,5,NA,0.1789,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z2 H2-surface sample-1,0,5,NA,0.19649999999999998,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z2 H3-surface sample-1,0,5,NA,0.1499,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z3 H1-surface sample-1,0,5,NA,0.18489999999999998,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z3 H2-surface sample-1,0,5,NA,0.20370000000000002,NA,NA,NA,NA,NA
Mbense_et_al_2016,Kobonqaba,Kobonqaba-T3 Z3 H3-surface sample-1,0,5,NA,0.1973,NA,NA,NA,NA,NA
