PUBLICATION_DATE,UID,SITE_ID,VISIT_NO,DATE_COL,STATE,SITE_USE,SAMPLE_ID,PIT,LAYER,DEPTH,DEPTH_FLAG,CLAY,CLAY_FLAG,SILT,SILT_FLAG,SAND,SAND_FLAG,CACO3_2MM,CACO3_2MM_FLAG,CACO3_20MM,CACO3_20MM_FLAG,CACO3_2TO20MM,CACO3_2TO20MM_FLAG,TOT_CARBON,TOT_CARBON_FLAG,TOT_NITROGEN,TOT_NITROGEN_FLAG,TOT_SULFUR,TOT_SULFUR_FLAG,PH_H2O,PH_H2O_FLAG,PH_CACL2,PH_CACL2_FLAG,CEC,CEC_FLAG,CA,CA_FLAG,K,K_FLAG,MG,MG_FLAG,SODIUM,SODIUM_FLAG,AL,AL_FLAG,FE,FE_FLAG,MN,MN_FLAG,P,P_FLAG,SI,SI_FLAG,EC,EC_FLAG,AL_DC,AL_DC_FLAG,FE_DC,FE_DC_FLAG,MN_DC,MN_DC_FLAG,OLSEN_P,OLSEN_P_FLAG,MEHLICH_P,MEHLICH_P_FLAG,AG,AG_FLAG,AS,AS_FLAG,BA,BA_FLAG,BE,BE_FLAG,CD,CD_FLAG,CO,CO_FLAG,CR,CR_FLAG,CU,CU_FLAG,HG,HG_FLAG,MN_T,MN_T_FLAG,MO,MO_FLAG,NI,NI_FLAG,P_T,P_T_FLAG,PB,PB_FLAG,SB,SB_FLAG,SE,SE_FLAG,SN,SN_FLAG,SR,SR_FLAG,V,V_FLAG,W,W_FLAG,ZN,ZN_FLAG,BULK_DEN_DBF,BULK_DEN_DBF_FLAG
7/28/2016,4447,NWCA11-R119,1,8/30/2011,WI,NWCA_NOT_PROBABILITY,NWCA11-R119-1-11-WI-019-003-3,D,3,125,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,53.74,NA,2.36,NA,0.23,NA,4.1,NA,3.2,NA,105.3,NA,11.4,NA,0.2,< PQL 0.3 cmol(+) / kg,2.7,NA,0,NA,0.22,NA,0.09,NA,5.3,NA,135.7,NA,0,< MDL 0.0002 %,0.4,NA,0.4,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,3.3,NA,10.3,NA,0.02,NA,1.32,NA,86.46,NA,0.16,NA,0.36,NA,0.78,NA,7.4,NA,7.07,NA,100,NA,13.45,NA,1.03,NA,12.59,NA,829.22,NA,7.83,NA,0.19,NA,719.09,NA,0.28,NA,21.36,NA,8.15,NA,0.04,NA,13.11,NA,NA,NA
7/28/2016,4448,NWCA11-R118,1,8/31/2011,WI,NWCA_NOT_PROBABILITY,NWCA11-R118-1-11-WI-097-001-1,D,1,24,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,47.7,NA,2.58,NA,0.33,NA,4.7,NA,4.1,NA,77.1,NA,24.9,NA,2.2,NA,6.2,NA,0,NA,0.15,NA,0.37,NA,50.7,NA,264,NA,0.01,NA,1.04,NA,0.2,NA,0.4,NA,0,< MDL 0.0006 %,24,NA,27.5,NA,0.08,NA,2.18,NA,121.57,NA,0.34,NA,0.62,NA,2.05,NA,8.92,NA,8.5,NA,150,NA,108.47,NA,1.22,NA,9.85,NA,1254.61,NA,35.94,NA,0.33,NA,972.35,NA,1.47,NA,42.52,NA,10.16,NA,0.09,NA,39.73,NA,0.09,NA
7/28/2016,4448,NWCA11-R118,1,8/31/2011,WI,NWCA_NOT_PROBABILITY,NWCA11-R118-1-11-WI-097-001-2,D,2,39,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,52.03,NA,2.23,NA,0.34,NA,4.5,NA,3.9,NA,103.6,NA,27.1,NA,0.1,< PQL 0.3 cmol(+) / kg,5.1,NA,0,NA,0.3,NA,0.24,NA,11.8,NA,181.9,NA,0,< MDL 0.0002 %,0.44,NA,0.4,NA,0.1,NA,0,< MDL 0.0006 %,2.1,NA,4.7,NA,0.05,NA,2.39,NA,165.51,NA,0.7,NA,0.35,NA,1.52,NA,7.99,NA,14.11,NA,170,NA,26.04,NA,1.96,NA,7.62,NA,780.12,NA,11.21,NA,0.33,NA,1422.46,NA,0.61,NA,49.26,NA,14.36,NA,0.04,NA,21.97,NA,0.13,NA
7/28/2016,4448,NWCA11-R118,1,8/31/2011,WI,NWCA_NOT_PROBABILITY,NWCA11-R118-1-11-WI-097-001-3,D,3,106,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,58.98,NA,2.32,NA,0.26,NA,4.4,NA,3.7,NA,116.9,NA,25.5,NA,0.2,< PQL 0.3 cmol(+) / kg,5,NA,0,NA,0.28,NA,0.23,NA,6.3,NA,98,< PQL 129 mg / kg,0,< MDL 0.0002 %,0.4,NA,0.4,NA,0.1,NA,0,< MDL 0.0006 %,2.6,NA,3,NA,0.02,NA,1.65,NA,140.75,NA,0.62,NA,0.1,NA,1.84,NA,4.42,NA,8.61,NA,69,NA,16.26,NA,1.62,NA,10.04,NA,501.2,NA,2.28,NA,0.07,NA,1048.69,NA,0.19,NA,45.43,NA,11.23,NA,0.03,NA,6.5,NA,0.1,NA
7/28/2016,4448,NWCA11-R118,1,8/31/2011,WI,NWCA_NOT_PROBABILITY,NWCA11-R118-1-11-WI-097-001-4,D,4,130,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,51.42,NA,2.27,NA,0.25,NA,4.5,NA,4,NA,102.8,NA,15.7,NA,0.1,< PQL 0.3 cmol(+) / kg,3.8,NA,0.1,NA,0.54,NA,0.33,NA,24,NA,369.8,NA,0,< MDL 0.0002 %,0.41,NA,0.8,NA,0.2,NA,0,< MDL 0.0006 %,1.4,NA,1.4,NA,0.05,NA,2.85,NA,128.3,NA,1.6,NA,0.3,NA,2.15,NA,14.06,NA,22.45,NA,74,NA,45.47,NA,1.1,NA,13.17,NA,925.74,NA,4.52,NA,0.18,NA,1975.97,NA,0.71,NA,37.24,NA,27.82,NA,0.07,NA,8.81,NA,NA,NA
7/28/2016,4449,NWCA11-R117,1,8/10/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R117-1-11-MN-021-003-3,C,3,60,NA,12.8,NA,22.7,NA,64.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.49,NA,0.06,< PQL 0.2 %,0.01,< MDL 0.04 %,5.1,NA,4.3,NA,8.3,NA,3.3,NA,0.2,< PQL 0.3 cmol(+) / kg,1.1,NA,0,NA,0.12,NA,0.04,NA,4.1,NA,86.4,< PQL 129 mg / kg,0.01,NA,0.03,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,11.4,NA,45.2,NA,0.03,NA,0.64,NA,65.36,NA,0.35,NA,0.01,NA,1.91,NA,19.59,NA,3.24,NA,11,NA,54.67,NA,0.19,NA,6.38,NA,223.83,NA,6.17,NA,0.04,NA,94.32,NA,2.74,NA,23.5,NA,31.59,NA,0.01,NA,117.68,NA,NA,NA
7/28/2016,4449,NWCA11-R117,1,8/10/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R117-1-11-MN-021-003-4,C,4,75,"TEAM WROTE HORIZON 4 DATA ON LINE 5, AND INCLUDED HALF OF A LINE 5 ON LINE 6. DATA FROM LINE 6 NOT INCLUDED. SEE IMAGE.",12.8,NA,31,NA,56.2,NA,0,< MDL 0.5 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.25,NA,0.06,< PQL 0.2 %,0,< MDL 0.04 %,5,NA,4.3,NA,8.8,NA,4.2,NA,0.2,< PQL 0.3 cmol(+) / kg,1.5,NA,0,NA,0.09,NA,0.06,NA,3.1,NA,100.1,< PQL 129 mg / kg,0.01,NA,0.03,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,12.3,NA,48.2,NA,0.04,NA,0.89,NA,63.9,NA,0.42,NA,0.04,NA,2.51,NA,21.56,NA,5.56,NA,25,NA,51.24,NA,0.09,NA,6.89,NA,237.98,NA,7.28,NA,0.11,NA,73.18,NA,0.57,NA,24.18,NA,38.72,NA,0.01,NA,93.44,NA,NA,NA
7/28/2016,4450,NWCA11-R113,1,8/11/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R113-1-11-MN-021-002-1,D,1,36,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,29.18,NA,2.14,NA,0.18,< PQL 0.2 %,5.6,NA,5.1,NA,74.1,NA,39.6,NA,0.6,NA,6.2,NA,0.3,NA,0.32,NA,0.51,NA,109.5,NA,749.7,NA,0.02,NA,0.58,NA,0.3,NA,0.4,NA,0,< MDL 0.0006 %,9.7,NA,7.7,NA,0.15,NA,4.57,NA,121.43,NA,0.51,NA,0.75,NA,4.32,NA,22.88,NA,21.86,NA,107,NA,154.43,NA,1.05,NA,16.54,NA,1511.77,NA,14.03,NA,0.25,NA,1414.67,NA,0.7,NA,30.6,NA,33.04,NA,0.07,NA,70.13,NA,NA,NA
7/28/2016,4450,NWCA11-R113,1,8/11/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R113-1-11-MN-021-002-2,D,2,49,NA,29.5,NA,49.5,NA,21,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,15.77,NA,1.04,NA,0,< MDL 0.04 %,5.5,NA,4.9,NA,45.4,NA,22.3,NA,0.2,< PQL 0.3 cmol(+) / kg,3.8,NA,0,NA,0.29,NA,0.43,NA,55,NA,805.9,NA,0.01,NA,0.17,NA,0.3,NA,0.3,NA,0,< MDL 0.0006 %,5.9,NA,14.3,NA,0.16,NA,3.49,NA,132.02,NA,0.59,NA,0.55,NA,3.73,NA,31.5,NA,22.12,NA,81,NA,114.94,NA,0.61,NA,17.83,NA,1231.81,NA,8.31,NA,0.08,NA,1303.7,NA,0.75,NA,31.01,NA,38.96,NA,0.06,NA,46.24,NA,NA,NA
7/28/2016,4453,NWCA11-R112,1,8/9/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R112-1-11-MN-021-001-1,B,1,18,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,27.35,NA,2.09,NA,0.15,< PQL 0.2 %,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,36.6,NA,23.8,NA,0,< MDL 0.06 cmol(+) / kg,3.8,NA,0,NA,0.16,NA,0.15,NA,28.3,NA,116.5,< PQL 129 mg / kg,0.01,NA,NA,Analysis could not be done or was not relevant to the sample,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,3,NA,3.7,NA,0.13,NA,3.99,NA,108.33,NA,0.37,NA,0.33,NA,4.9,NA,27.81,NA,13.28,NA,70,NA,94.75,NA,1.32,NA,13.12,NA,580.57,NA,12.24,NA,0.25,NA,1139.79,NA,0.68,NA,33.88,NA,35.43,NA,1.46,NA,61.69,NA,NA,NA
7/28/2016,4453,NWCA11-R112,1,8/9/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R112-1-11-MN-021-001-2,B,2,100,NA,23.7,NA,50.5,NA,25.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,18.59,NA,1.48,NA,0.11,< PQL 0.2 %,5.6,NA,5.2,NA,33.9,NA,19.8,NA,0.2,< PQL 0.3 cmol(+) / kg,4.4,NA,0,NA,0.13,NA,0.11,NA,28.5,NA,59.2,< PQL 129 mg / kg,0.01,NA,0.37,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,0.9,NA,2,NA,0.05,NA,3.18,NA,107.08,NA,0.49,NA,0.24,NA,5.98,NA,33.34,NA,12.8,NA,28,NA,118.74,NA,0.94,NA,16.36,NA,415.12,NA,6.04,NA,0.09,NA,838.02,NA,0.71,NA,37.43,NA,39.32,NA,0.01,NA,51.65,NA,NA,NA
7/28/2016,4456,NWCA11-R110,1,8/8/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R110-1-11-MN-029-001-1,C,1,8,BULK DENSITY SAMPLES TOO DIFFICULT TO COLLECT DUE TO HIGH WATER.,14.2,NA,77.7,NA,8.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,5.27,NA,0.37,NA,0,< MDL 0.04 %,5.6,NA,4.9,NA,16.7,NA,10.3,NA,0.1,< PQL 0.3 cmol(+) / kg,2.1,NA,0,NA,0.11,NA,0.08,NA,20.9,NA,138,NA,0.01,NA,0.16,NA,0.1,NA,0,< MDL 0.01 %,0,< MDL 0.0006 %,7.8,NA,15.2,NA,0.17,NA,1.07,NA,83.55,NA,0.31,NA,0.18,NA,3.03,NA,25.72,NA,8.81,NA,48,NA,106.86,NA,0.18,NA,9.19,NA,264.2,NA,8.91,NA,0.08,NA,386.4,NA,0.67,NA,45.65,NA,27.98,NA,0.05,NA,30.91,NA,NA,NA
7/28/2016,4456,NWCA11-R110,1,8/8/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R110-1-11-MN-029-001-2,C,2,56,NA,32.8,NA,61.8,NA,5.4,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.31,NA,0,< MDL 0.04 %,0,< MDL 0.04 %,5.3,NA,4.7,NA,16.6,NA,9.5,NA,0.4,NA,4.7,NA,0,NA,0.15,NA,0.22,NA,14.7,NA,104.8,< PQL 129 mg / kg,0.03,NA,0.03,NA,0.1,NA,0.2,NA,0,< MDL 0.0006 %,13.7,NA,17.8,NA,0.05,NA,1.86,NA,121.55,NA,0.84,NA,0.03,NA,7.18,NA,47.74,NA,14.49,NA,23,NA,134.15,NA,0.1,NA,18.91,NA,150.94,NA,10.3,NA,0.07,NA,236.8,NA,1,NA,45.04,NA,53.74,NA,0,NA,43.52,NA,NA,NA
7/28/2016,4456,NWCA11-R110,1,8/8/2011,MN,NWCA_NOT_PROBABILITY,NWCA11-R110-1-11-MN-029-001-3,C,3,70,NA,39.6,NA,56.3,NA,4.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.22,NA,0.05,< PQL 0.2 %,0,< MDL 0.04 %,5.8,NA,5.3,NA,20.2,NA,14.2,NA,0.6,NA,6.5,NA,0,NA,0.17,NA,0.49,NA,78.6,NA,283.3,NA,0.06,NA,0.03,NA,0.1,NA,1.2,NA,0,< MDL 0.0006 %,12.7,NA,10.2,NA,0.07,NA,4.18,NA,150.91,NA,1.06,NA,0.07,NA,11.65,NA,56.36,NA,28.34,NA,21,NA,219.54,NA,0.18,NA,27.04,NA,386.23,NA,11.47,NA,0.15,NA,117.31,NA,1.13,NA,49.51,NA,70.68,NA,0,NA,59.99,NA,NA,NA
7/28/2016,4460,NWCA11-4699,1,9/20/2011,AZ,NWCA_PROBABILITY,NWCA11-4699-1-11-AZ-001-014-1,B,1,14,NA,30.5,NA,61.4,NA,8.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,13.33,NA,0.87,NA,0.05,< PQL 0.2 %,7,NA,6.8,NA,54.8,NA,47.9,NA,1.9,NA,10.4,NA,0,NA,0.38,NA,0.82,NA,1154.2,NA,1103.2,NA,0.13,NA,1.27,NA,0.3,NA,1.6,NA,0.2,NA,94.8,NA,149.8,NA,0.06,NA,5.11,NA,396.1,NA,1.27,NA,0.53,NA,18.61,NA,65.67,NA,50.2,NA,58,NA,1227.75,NA,1.12,NA,64.23,NA,1628.39,NA,24.76,NA,0.32,NA,379.99,NA,1.58,NA,166.1,NA,65.01,NA,0.02,NA,93.82,NA,0.41,NA
7/28/2016,4460,NWCA11-4699,1,9/20/2011,AZ,NWCA_PROBABILITY,NWCA11-4699-1-11-AZ-001-014-2,B,2,25,NA,45.9,NA,40.6,NA,13.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,4.72,NA,0.41,NA,0.03,< MDL 0.04 %,5.5,NA,5.1,NA,41.9,NA,23.3,NA,0.4,NA,9.4,NA,0,NA,0.3,NA,0.92,NA,389.5,NA,464.4,NA,0.08,NA,0.42,NA,0.2,NA,1.6,NA,0.1,NA,16.7,NA,12.1,NA,0.07,NA,3.55,NA,315.82,NA,1.84,NA,0.25,NA,12.16,NA,65.46,NA,29.67,NA,38,NA,417.65,NA,0.31,NA,53.91,NA,702.16,NA,15.98,NA,0.16,NA,524.91,NA,1.47,NA,123.32,NA,59.57,NA,0.02,NA,68.59,NA,2.2,NA
7/28/2016,4460,NWCA11-4699,1,9/20/2011,AZ,NWCA_PROBABILITY,NWCA11-4699-1-11-AZ-001-014-3,B,3,36,NA,51.8,NA,40.6,NA,7.6,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,4.16,NA,0.4,NA,0,< MDL 0.04 %,5.7,NA,5.3,NA,43.6,NA,25.2,NA,0.3,NA,9.9,NA,0,NA,0.34,NA,1.12,NA,827.7,NA,633.8,NA,0.1,NA,0.18,NA,0.2,NA,1.6,NA,0.1,NA,19,NA,14.6,NA,0.06,NA,3.87,NA,329.11,NA,1.98,NA,0.16,NA,14.01,NA,73.04,NA,33.13,NA,25,NA,409.24,NA,0.32,NA,64.9,NA,818.9,NA,15.6,NA,0.18,NA,658.02,NA,1.46,NA,114.85,NA,68.84,NA,0.02,NA,72.08,NA,2.52,NA
7/28/2016,4460,NWCA11-4699,1,9/20/2011,AZ,NWCA_PROBABILITY,NWCA11-4699-1-11-AZ-001-014-4,B,4,60,NA,50,NA,32.8,NA,17.2,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.54,NA,0.22,NA,0,< MDL 0.04 %,5.9,NA,5.4,NA,35.4,NA,21.9,NA,0.3,NA,9.6,NA,0.1,NA,0.31,NA,0.6,NA,164.3,NA,405,NA,0.08,NA,0.08,NA,0.2,NA,1.2,NA,0,< MDL 0.0006 %,26.3,NA,22.2,NA,0.05,NA,3.3,NA,295.2,NA,2.03,NA,0.12,NA,8.36,NA,78.05,NA,34.19,NA,16,NA,144.38,NA,0.15,NA,67.91,NA,549.55,NA,14.95,NA,0.16,NA,557.87,NA,1.57,NA,103.15,NA,61.11,NA,0.03,NA,63.62,NA,NA,outside of valid range (0.06-2.53 g/cc)
7/28/2016,4460,NWCA11-4699,1,9/20/2011,AZ,NWCA_PROBABILITY,NWCA11-4699-1-11-AZ-001-014-5,B,5,105,NA,33.8,NA,29.8,NA,36.4,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.57,NA,0.1,< PQL 0.2 %,0,< MDL 0.04 %,6.2,NA,5.6,NA,27,NA,16.4,NA,0.2,< PQL 0.3 cmol(+) / kg,7.4,NA,0,NA,0.22,NA,0.74,NA,135,NA,473.1,NA,0.07,NA,0.07,NA,0.2,NA,1.5,NA,0,< MDL 0.0006 %,27.3,NA,23.5,NA,0.03,NA,4.45,NA,263.59,NA,1.73,NA,0.08,NA,9.92,NA,77.96,NA,26.91,NA,15,NA,246.74,NA,0.22,NA,61.47,NA,695.65,NA,13.88,NA,0.18,NA,507.87,NA,1.31,NA,89.23,NA,75.24,NA,0.06,NA,55.23,NA,NA,NA
7/28/2016,4461,NWCA11-4692,1,9/8/2011,AZ,NWCA_PROBABILITY,NWCA11-4692-1-11-AZ-001-013-1,B,1,9,NA,49.4,NA,45.3,NA,5.3,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,8.74,NA,0.69,NA,0.05,< PQL 0.2 %,6.5,NA,6.1,NA,51,NA,35.5,NA,1.3,NA,10,NA,0,NA,0.39,NA,0.82,NA,494.1,NA,1131,NA,0.11,NA,0.37,NA,0.3,NA,1.6,NA,0.1,NA,80.7,NA,85.5,NA,0.08,NA,4.28,NA,359.88,NA,1.7,NA,0.57,NA,11.99,NA,59.37,NA,45.66,NA,32,NA,490.09,NA,0.75,NA,61.27,NA,1354.56,NA,20.55,NA,0.24,NA,549.95,NA,1.58,NA,135.25,NA,57.42,NA,0.01,NA,84.23,NA,0.69,NA
7/28/2016,4461,NWCA11-4692,1,9/8/2011,AZ,NWCA_PROBABILITY,NWCA11-4692-1-11-AZ-001-013-2,B,2,33,NA,63.8,NA,32.3,NA,3.9,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,5.19,NA,0.49,NA,0,< MDL 0.04 %,5.7,NA,5.3,NA,52.5,NA,30.5,NA,0.3,NA,11.5,NA,0,NA,0.38,NA,0.66,NA,131.7,NA,560.4,NA,0.09,NA,0.19,NA,0.2,NA,1,NA,0,< MDL 0.0006 %,14.5,NA,14.3,NA,0.08,NA,3.31,NA,337.04,NA,2.2,NA,0.32,NA,8.38,NA,58.38,NA,37.19,NA,19,NA,145.31,NA,0.26,NA,67.43,NA,793.42,NA,14.43,NA,0.19,NA,875.37,NA,1.5,NA,122.46,NA,53.18,NA,0.03,NA,66.42,NA,0.76,NA
7/28/2016,4461,NWCA11-4692,1,9/8/2011,AZ,NWCA_PROBABILITY,NWCA11-4692-1-11-AZ-001-013-3,B,3,60,NA,46.1,NA,34.8,NA,19.1,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.1,NA,0.06,< PQL 0.2 %,0,< MDL 0.04 %,6.5,NA,6,NA,30.6,NA,19.1,NA,0.2,< PQL 0.3 cmol(+) / kg,10,NA,0,NA,0.27,NA,0.53,NA,88.7,NA,385.7,NA,0.1,NA,0.13,NA,0.2,NA,1.1,NA,0,< MDL 0.0006 %,30.3,NA,31.6,NA,0.05,NA,2.66,NA,304.68,NA,1.76,NA,0.08,NA,12.27,NA,81.66,NA,24.54,NA,16,NA,218.68,NA,0.15,NA,59.89,NA,441.17,NA,14.05,NA,0.1,NA,252.63,NA,1.52,NA,106.87,NA,50.73,NA,0.03,NA,55.91,NA,1.01,NA
7/28/2016,4461,NWCA11-4692,1,9/8/2011,AZ,NWCA_PROBABILITY,NWCA11-4692-1-11-AZ-001-013-4,B,4,115,NA,32.8,NA,21.5,NA,45.7,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,0.68,NA,0.12,< PQL 0.2 %,0,< MDL 0.04 %,7,NA,6.4,NA,22.6,NA,14.5,NA,0.1,< PQL 0.3 cmol(+) / kg,7.9,NA,0,NA,0.18,NA,0.41,NA,120.1,NA,355.2,NA,0.08,NA,0.11,NA,0.2,NA,1.4,NA,0,< MDL 0.0006 %,30,NA,35,NA,0.04,NA,2.52,NA,241.17,NA,1.45,NA,0.09,NA,10.38,NA,74.2,NA,21.58,NA,16,NA,212.98,NA,0.16,NA,56.42,NA,522.52,NA,9.71,NA,0.1,NA,135.6,NA,1.28,NA,82.55,NA,52.17,NA,0.01,NA,54.11,NA,NA,NA
7/28/2016,4462,NWCA11-2900,1,9/6/2011,AZ,NWCA_PROBABILITY,NWCA11-2900-1-11-AZ-001-012-1,C,1,25,NA,36.3,NA,28.2,NA,35.5,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,2.51,NA,0.22,NA,0.01,< MDL 0.04 %,6.1,NA,5.6,NA,29.5,NA,18.3,NA,0.2,< PQL 0.3 cmol(+) / kg,7,NA,0,NA,0.21,NA,0.66,NA,238.5,NA,337.3,NA,0.08,NA,0.2,NA,0.2,NA,1.4,NA,0,< MDL 0.0006 %,19.2,NA,16.8,NA,0.05,NA,3.71,NA,246.99,NA,1.48,NA,0.21,NA,9.47,NA,54.65,NA,22.5,NA,12,NA,317.34,NA,0.29,NA,40.26,NA,599.67,NA,14.45,NA,0.16,NA,268.5,NA,1.26,NA,98.35,NA,60.08,NA,0.01,NA,51.39,NA,0.86,NA
7/28/2016,4462,NWCA11-2900,1,9/6/2011,AZ,NWCA_PROBABILITY,NWCA11-2900-1-11-AZ-001-012-2,C,2,55,LOTS OF SAND BUT STILL FORMS RIBBON,27.7,NA,18.5,NA,53.8,NA,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,NA,Analysis could not be done or was not relevant to the sample,1.28,NA,0.16,< PQL 0.2 %,0,< MDL 0.04 %,6.3,NA,5.7,NA,20.2,NA,12.9,NA,0.1,< PQL 0.3 cmol(+) / kg,5.3,NA,0,NA,0.16,NA,0.51,NA,380.3,NA,246.5,NA,0.06,NA,0.1,NA,0.2,NA,1.7,NA,0,< MDL 0.0006 %,13.9,NA,14.1,NA,0.04,NA,3.78,NA,206.03,NA,1.34,NA,0.13,NA,12.87,NA,48.53,NA,17.42,NA,17,NA,488.5,NA,0.2,NA,37.15,NA,526.02,NA,10.75,NA,0.13,NA,213.59,NA,1.11,NA,71.78,NA,59.04,NA,0.02,NA,38.32,NA,1.07,NA
