study_id,site_id,plot_id,year,month,day,latitude,longitude,method_id,plot_area,plot_sapling_area,site_notes,position_accuracy,position_notes,disturbance_notes,disturbance_year,habitat,ecosystem_condition,disturbance_class,ecotype,plot_shape,plot_notes,aboveground_plant_carbon,belowground_plant_carbon,basal_area,field_or_manipulation_code,harvest_or_allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_257,2013,12,31,-18.873529,36.21079,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",20.25,6.89,0.095,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_258,2013,12,31,-18.873529,36.21079,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",145.05,46.21,0.51,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_259,2013,12,31,-18.881318,36.205854,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",20.380000000000003,6.390000000000001,0.055,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_260,2013,12,31,-18.881318,36.205854,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",11.77,5.84,0.048,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_261,2013,12,31,-18.881318,36.205854,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",3.85,2.74,0.016,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_262,2013,12,31,-18.881318,36.205854,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",43.27,15.09,0.165,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_263,2013,12,31,-18.881318,36.205854,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",29.17,10.49,0.118,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_264,2013,12,31,-18.869369,36.186352,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",105.46000000000001,37.129999999999995,0.391,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_265,2013,12,31,-18.869369,36.186352,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",75.53,30.1,0.278,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_266,2013,12,31,-18.869369,36.186352,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",129.77,39.71,0.368,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_267,2013,12,31,-18.869369,36.186352,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",41.36,16.240000000000002,0.169,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_268,2013,12,31,-18.869369,36.186352,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",88.96,31.450000000000003,0.338,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_269,2013,12,31,-18.865541,36.182005,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",123.18,40.14,0.432,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_270,2013,12,31,-18.865541,36.182005,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",165.47,53.03,0.566,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_271,2013,12,31,-18.865541,36.182005,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",154.9,50.2,0.566,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_272,2013,12,31,-18.865541,36.182005,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",187.93,55.41,0.581,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_273,2013,12,31,-18.865541,36.182005,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",157.95,49.79,0.517,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_274,2013,12,31,-18.881049,36.185503,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",65.34,23.91,0.269,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_275,2013,12,31,-18.880766,36.185418,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",20.35,8.94,0.091,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_276,2013,12,31,-18.881006,36.185733,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",115.86,36.23,0.366,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_277,2013,12,31,-18.881299,36.185507,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",47.379999999999995,19.04,0.139,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_278,2013,12,31,-18.881905,36.18522,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",69.73,25.32,0.301,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_279,2013,12,31,-18.864463,36.221288,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",74.81,24.17,0.29,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_280,2013,12,31,-18.864215,36.221284,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",10.190000000000001,3.4899999999999998,0.037,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_281,2013,12,31,-18.864492,36.221487,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",57.620000000000005,17.869999999999997,0.257,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_282,2013,12,31,-18.864724,36.221243,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",97.65,36.12,0.404,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_283,2013,12,31,-18.864466,36.220993,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",28.189999999999998,8.969999999999999,0.127,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_284,2013,12,31,-18.868706,36.141405,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",183.02,56.28,0.503,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_285,2013,12,31,-18.868706,36.141405,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",276.34,83.85,0.663,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_286,2013,12,31,-18.868706,36.141405,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",241.19,74.26,0.635,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_287,2013,12,31,-18.868706,36.141405,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",269.46,86.47,0.751,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_288,2013,12,31,-18.868706,36.141405,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",223.89,67.09,0.572,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_289,2013,12,31,-18.84346,36.132076,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",56.37,16.48,0.235,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_290,2013,12,31,-18.843199,36.132027,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",50.82,16.52,0.172,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_291,2013,12,31,-18.843516,36.13238,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",257.45,67.69,0.809,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_292,2013,12,31,-18.843699,36.132137,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",128.28,33.15,0.53,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_293,2013,12,31,-18.8434384,36.131863,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",30.91,11.46,0.159,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_294,2013,12,31,-18.88562,36.152977,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",233.42999999999998,71.47999999999999,0.667,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_295,2013,12,31,-18.885389,36.153033,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",229.46,75.31,0.669,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_296,2013,12,31,-18.885393,36.15351,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",247.81,77.75,0.739,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_297,2013,12,31,-18.88562,36.152977,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",186.82000000000002,58.56,0.528,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_298,2013,12,31,-18.88562,36.152977,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",271.43,78.98,0.754,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_299,2013,12,31,-18.823362,36.211684,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",194.01,58.86,0.513,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_300,2013,12,31,-18.823362,36.211684,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",116.52,39.56,0.315,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_301,2013,12,31,-18.823362,36.211684,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",78.76,27.310000000000002,0.20400000000000001,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_302,2013,12,31,-18.823362,36.211684,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",197.72,57.01,0.609,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_303,2013,12,31,-18.851282,36.278995,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",277.97,77.07,0.708,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_304,2013,12,31,-18.851282,36.278995,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",185.03,50.87,0.467,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_305,2013,12,31,-18.851282,36.278995,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",347.68,101.6,0.98,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_306,2013,12,31,-18.851282,36.278995,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",407.31,109.66,0.971,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_307,2013,12,31,-18.851282,36.278995,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",115.71,34.14,0.324,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_308,2013,12,31,-18.860388,36.166532,7,153.9380400259,12.566370614359201,NA,NA,subplot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",251.49,67.02,0.734,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_309,2013,12,31,-18.860388,36.166532,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",197.87,56.48,0.525,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_310,2013,12,31,-18.860388,36.166532,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",438.02,122.4,1.424,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_311,2013,12,31,-18.860388,36.166532,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",273.99,80.7,0.711,field,allometry
Trettin_et_al_2020,Zambezi_River_Delta,Zambezi_River_Delta_312,2013,12,31,-18.860388,36.166532,7,153.9380400259,12.566370614359201,NA,NA,plot-level,NA,NA,mangrove,Intact,NA,River delta,circular,"Exact MDATE unknown, last day of measurement year used.",243.17,67.53,0.709,field,allometry
