study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,salinity_class,salinity_method,vegetation_class,vegetation_method,inundation_class,inundation_method,month,day,position_accuracy,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_notes,vegetation_notes,habitat,inundation_notes,core_length_flag
Kauffman_et_al_2020,Blind Slough Swamp,COL-BLI-TS-3,2017,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Blind Slough Swamp,COL-BLI-TS-4,2017,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Blind Slough Swamp,COL-BLI-TS-5,2017,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Blind Slough Swamp,COL-BLI-TS-6,2017,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-1,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-2,2017,NA,32.567032,-117.130867,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-3,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-4,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-5,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River High Marsh,COL-SEC-HM-6,2017,NA,32.567032,-117.130867,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-1,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-2,2017,NA,32.567032,-117.130867,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-3,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-4,2017,NA,32.567032,-117.130867,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-5,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Low Marsh,COL-SEC-LM-6,2017,NA,32.567032,-117.130867,NA,fresh,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-1,2017,NA,32.567032,-117.130867,NA,fresh,measurement,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-2,2017,NA,32.567032,-117.130867,NA,fresh,measurement,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-3,2017,NA,32.567032,-117.130867,NA,fresh,measurement,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-4,2017,NA,32.567032,-117.130867,NA,NA,NA,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-5,2017,NA,32.567032,-117.130867,NA,fresh,measurement,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Secret River Swamp,COL-SEC-TS-6,2017,NA,32.567032,-117.130867,NA,fresh,measurement,forested,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-1,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-2,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-3,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-4,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-5,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Barview Eelgrass,COO-BAR-SG-6,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,seagrass,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-1,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-2,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-3,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-4,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-5,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Danger Point High Marsh,COO-DAN-HM-6,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-1,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-2,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-3,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-4,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-5,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hampel High Marsh,COO-HAM-HM-6,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-1,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-2,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-3,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-4,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-5,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Hidden Creek Low Marsh,COO-HID-LM-6,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-1,2017,NA,32.567032,-117.130867,NA,oligohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-2,2017,NA,32.567032,-117.130867,NA,oligohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-3,2017,NA,32.567032,-117.130867,NA,oligohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-4,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-5,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf High Marsh,COO-MET-HM-6,2017,NA,32.567032,-117.130867,NA,mesohaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-1,2017,NA,32.567032,-117.130867,NA,mixoeuhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-2,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-3,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-4,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-5,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
Kauffman_et_al_2020,Metcalf Low Marsh,COO-MET-LM-6,2017,NA,32.567032,-117.130867,NA,polyhaline,measurement,emergent,NA,NA,NA,NA,NA,NA,latitude and longitude were extracted from a relatively high quality map figure,NA,NA,NA,NA,NA,refractometer,NA,NA,NA,NA
