study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat1,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,country,admin_division
Nahlik_and_Fennessy_2016,NWCA11-1213,NWCA11-1213-3751,2011,NA,NA,NA,39.59278612,-75.57681094,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Delaware
Nahlik_and_Fennessy_2016,NWCA11-2549,NWCA11-2549-3755,2011,NA,NA,NA,29.64107064,-94.15588663,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2577,NWCA11-2577-3792,2011,NA,NA,NA,29.67961,-94.07507,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-1039,NWCA11-1039-3793,2011,NA,NA,NA,30.7718692,-87.97891761,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Alabama
Nahlik_and_Fennessy_2016,NWCA11-2355,NWCA11-2355-3808,2011,NA,NA,NA,44.93210011,-124.0089002,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Oregon
Nahlik_and_Fennessy_2016,NWCA11-2355,NWCA11-2355-3809,2011,NA,NA,NA,44.93210011,-124.0089002,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Oregon
Nahlik_and_Fennessy_2016,NWCA11-2632,NWCA11-2632-3854,2011,NA,NA,NA,37.91254023,-75.68068678,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Virginia
Nahlik_and_Fennessy_2016,NWCA11-2636,NWCA11-2636-3860,2011,NA,NA,NA,37.62822838,-75.6669754,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Virginia
Nahlik_and_Fennessy_2016,NWCA11-2643,NWCA11-2643-3861,2011,NA,NA,NA,37.92016229,-75.67924763,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Virginia
Nahlik_and_Fennessy_2016,NWCA11-2674,NWCA11-2674-3862,2011,NA,NA,NA,37.94735828,-75.31494445,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Virginia
Nahlik_and_Fennessy_2016,NWCA11-2664,NWCA11-2664-3863,2011,NA,NA,NA,37.9346366,-75.32456554,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,marsh,determined based on species presence,C2,NA,NA,NA,United States,Virginia
Nahlik_and_Fennessy_2016,NWCA11-2538,NWCA11-2538-3875,2011,NA,NA,NA,29.5447508,-94.47438287,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-1669,NWCA11-1669-3881,2011,NA,NA,NA,29.07830843,-90.51525074,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,marsh,determined based on species presence,C2,NA,NA,NA,United States,Louisiana
Nahlik_and_Fennessy_2016,NWCA11-1643,NWCA11-1643-3885,2011,NA,NA,NA,29.83884169,-91.95578192,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Louisiana
Nahlik_and_Fennessy_2016,NWCA11-1961,NWCA11-1961-3891,2011,NA,NA,NA,30.29608597,-88.58696249,NA,NA,NA,NA,NA,NA,NA,NA,palustrine,field observation,NA,scrub shrub,field observation,NA,NA,NA,NA,not specified,NA,scrub/shrub,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Mississippi
Nahlik_and_Fennessy_2016,NWCA11-2581,NWCA11-2581-3893,2011,NA,NA,NA,29.75274873,-94.01576348,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2575,NWCA11-2575-3894,2011,NA,NA,NA,27.87628571,-97.05422659,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2603,NWCA11-2603-3895,2011,NA,NA,NA,28.39662219,-96.42141873,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2565,NWCA11-2565-3896,2011,NA,NA,NA,29.68623706,-93.96593682,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-1200,NWCA11-1200-3913,2011,NA,NA,NA,38.87142575,-75.28915461,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Delaware
Nahlik_and_Fennessy_2016,NWCA11-1198,NWCA11-1198-3914,2011,NA,NA,NA,39.4284527,-75.57379203,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Delaware
Nahlik_and_Fennessy_2016,NWCA11-1233,NWCA11-1233-3921,2011,NA,NA,NA,24.59310717,-81.66270992,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Florida
Nahlik_and_Fennessy_2016,NWCA11-2026,NWCA11-2026-3957,2011,NA,NA,NA,35.48961654,-75.98886226,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,NA,United States,North Carolina
Nahlik_and_Fennessy_2016,NWCA11-R135,NWCA11-R135-3963,2011,NA,NA,NA,39.52032,-74.43471,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,New Jersey
Nahlik_and_Fennessy_2016,NWCA11-1027,NWCA11-1027-3980,2011,NA,NA,NA,30.77236983,-87.97703538,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Alabama
Nahlik_and_Fennessy_2016,NWCA11-1005,NWCA11-1005-3981,2011,NA,NA,NA,30.77328239,-87.97994429,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Alabama
Nahlik_and_Fennessy_2016,NWCA11-1019,NWCA11-1019-3982,2011,NA,NA,NA,30.77296473,-87.97952224,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Alabama
Nahlik_and_Fennessy_2016,NWCA11-1260,NWCA11-1260-4008,2011,NA,NA,NA,30.69300131,-81.53846128,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Florida
Nahlik_and_Fennessy_2016,NWCA11-1364,NWCA11-1364-4009,2011,NA,NA,NA,26.9558,-80.07976,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Florida
Nahlik_and_Fennessy_2016,NWCA11-1334,NWCA11-1334-4010,2011,NA,NA,NA,30.71764038,-81.52691877,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Florida
Nahlik_and_Fennessy_2016,NWCA11-4499,NWCA11-4499-4034,2011,NA,NA,NA,46.42459022,-123.8834607,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-2721,NWCA11-2721-4035,2011,NA,NA,NA,46.41954591,-123.8898159,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-4522,NWCA11-4522-4050,2011,NA,NA,NA,48.28772468,-122.376949,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-2710,NWCA11-2710-4053,2011,NA,NA,NA,48.28605356,-122.3802516,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-2608,NWCA11-2608-4056,2011,NA,NA,NA,28.80268843,-95.5633783,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2605,NWCA11-2605-4058,2011,NA,NA,NA,29.69064672,-94.09077156,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2598,NWCA11-2598-4059,2011,NA,NA,NA,29.45142807,-94.68427721,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2566,NWCA11-2566-4060,2011,NA,NA,NA,29.61556355,-94.42741246,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2537,NWCA11-2537-4062,2011,NA,NA,NA,29.73924291,-94.05653488,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Texas
Nahlik_and_Fennessy_2016,NWCA11-2030,NWCA11-2030-4067,2011,NA,NA,NA,34.67617021,-77.06488669,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,NA,United States,North Carolina
Nahlik_and_Fennessy_2016,NWCA11-6301,NWCA11-6301-4075,2011,NA,NA,NA,46.42461835,-123.8872007,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-4499,NWCA11-4499-4076,2011,NA,NA,NA,46.42459022,-123.8834607,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-4503,NWCA11-4503-4078,2011,NA,NA,NA,46.4198428,-123.8880407,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Washington
Nahlik_and_Fennessy_2016,NWCA11-1420,NWCA11-1420-4080,2011,NA,NA,NA,31.56867645,-81.16598085,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-1418,NWCA11-1418-4081,2011,NA,NA,NA,31.44216271,-81.35898368,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-1417,NWCA11-1417-4082,2011,NA,NA,NA,31.92492714,-80.99062468,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-1416,NWCA11-1416-4083,2011,NA,NA,NA,31.76140467,-81.13848788,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-1413,NWCA11-1413-4084,2011,NA,NA,NA,31.08207782,-81.52494284,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,mangrove,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-3586,NWCA11-3586-4289,2011,NA,NA,NA,38.44595799,-76.27864554,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-3583,NWCA11-3583-4290,2011,NA,NA,NA,38.45196685,-76.2845001,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1792,NWCA11-1792-4299,2011,NA,NA,NA,38.16516446,-75.17979787,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1813,NWCA11-1813-4302,2011,NA,NA,NA,38.45235702,-76.28225203,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1805,NWCA11-1805-4303,2011,NA,NA,NA,38.45040918,-76.28160913,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1803,NWCA11-1803-4304,2011,NA,NA,NA,38.4492246,-76.28777538,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1793,NWCA11-1793-4305,2011,NA,NA,NA,38.40964554,-76.08284009,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1779,NWCA11-1779-4307,2011,NA,NA,NA,38.4498007,-76.28090162,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1776,NWCA11-1776-4308,2011,NA,NA,NA,38.45221899,-75.98236761,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1369,NWCA11-1369-4309,2011,NA,NA,NA,31.94268068,-81.08486736,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Georgia
Nahlik_and_Fennessy_2016,NWCA11-3580,NWCA11-3580-4315,2011,NA,NA,NA,38.27567447,-76.18541016,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-3588,NWCA11-3588-4316,2011,NA,NA,NA,38.23172369,-75.81330948,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Maryland
Nahlik_and_Fennessy_2016,NWCA11-1180,NWCA11-1180-4353,2011,NA,NA,NA,41.26666966,-72.50269329,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Connecticut
Nahlik_and_Fennessy_2016,NWCA11-1746,NWCA11-1746-4360,2011,NA,NA,NA,42.06379805,-70.13497749,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Massachusetts
Nahlik_and_Fennessy_2016,NWCA11-1750,NWCA11-1750-4364,2011,NA,NA,NA,42.0635797,-70.13356378,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Massachusetts
Nahlik_and_Fennessy_2016,NWCA11-1752,NWCA11-1752-4366,2011,NA,NA,NA,41.42134193,-70.57003017,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,marsh,determined based on species presence,C2,NA,NA,NA,United States,Massachusetts
Nahlik_and_Fennessy_2016,NWCA11-1753,NWCA11-1753-4367,2011,NA,NA,NA,42.16868626,-70.71744636,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,C2,NA,NA,NA,United States,Massachusetts
Nahlik_and_Fennessy_2016,NWCA11-1754,NWCA11-1754-4368,2011,NA,NA,NA,41.87374397,-69.99976417,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,forested to shrub,field observation,NA,NA,NA,NA,not specified,NA,swamp,"habitat determined from vegetation_class, salinity_class, and latitude for forested wetlands",C2,NA,NA,NA,United States,Massachusetts
Nahlik_and_Fennessy_2016,NWCA11-2265,NWCA11-2265-4370,2011,NA,NA,NA,40.76595871,-72.88414359,NA,NA,NA,NA,NA,NA,NA,NA,estuarine,field observation,NA,emergent,field observation,NA,NA,NA,NA,not specified,NA,marsh,habitat determined from vegetation_class,NA,NA,NA,NA,United States,New York
