study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,excess_pb210_activity,excess_pb210_activity_se,be7_activity,be7_activity_se,be7_unit,age,age_se,depth_interval_notes
Gonneea_et_al_2018,Eel_Pond,EPB,8,9,0.353689567,NA,0.218764931,0.035352413,disintegrations_per_minute_per_gram,9.409335103,0.280398186,disintegrations_per_minute_per_gram,0.53188322,0.062230337,disintegrations_per_minute_per_gram,8.877451883,0.287220747,0,0,disintegrations_per_minute_per_gram,34.31542279,1.108502715,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,9,10,0.395419847,0.1594004421,0.281958448,0.034680889,disintegrations_per_minute_per_gram,4.661426028,0.213027169,disintegrations_per_minute_per_gram,0.569629651,0.060494669,disintegrations_per_minute_per_gram,4.091796377,0.221450175,0,0,disintegrations_per_minute_per_gram,38.3299199,1.312154007,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,10,11,0.302035623,NA,0.423790791,0.046108438,disintegrations_per_minute_per_gram,5.336682912,0.256694448,disintegrations_per_minute_per_gram,0.705741859,0.061822987,disintegrations_per_minute_per_gram,4.630941054,0.264034319,0,0,disintegrations_per_minute_per_gram,42.14189615,1.526209276,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,11,12,0.262086514,0.21762682430000002,1.946255883,0.085051382,disintegrations_per_minute_per_gram,7.196785929,0.344006367,disintegrations_per_minute_per_gram,0.598399183,0.074500698,disintegrations_per_minute_per_gram,6.598386746,0.351981157,0,0,disintegrations_per_minute_per_gram,47.34591248,1.862532366,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,12,13,0.206870229,NA,1.032087129,0.100009243,disintegrations_per_minute_per_gram,9.952317978,0.47074464,disintegrations_per_minute_per_gram,0.448879836,0.10930224,disintegrations_per_minute_per_gram,9.503438143,0.48326752,0,0,disintegrations_per_minute_per_gram,54.50486758,2.430266414,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,13,14,0.234351145,0.1943005946,0.914888602,0.078039998,disintegrations_per_minute_per_gram,5.424825854,0.358580989,disintegrations_per_minute_per_gram,0.955988764,0.103724781,disintegrations_per_minute_per_gram,4.468837091,0.373281604,0,0,disintegrations_per_minute_per_gram,59.01243735,2.846900114,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,14,15,0.218320611,NA,0.257060215,0.048661499,disintegrations_per_minute_per_gram,4.506614332,0.296535223,disintegrations_per_minute_per_gram,0.721969112,0.082665463,disintegrations_per_minute_per_gram,3.784645221,0.307842033,0,0,disintegrations_per_minute_per_gram,63.08174961,3.264893905,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,15,16,0.193638677,0.2056427672,0.279618636,0.060509473,disintegrations_per_minute_per_gram,5.022333222,0.366128092,disintegrations_per_minute_per_gram,0.69776691,0.092802999,disintegrations_per_minute_per_gram,4.324566312,0.377706468,0,0,disintegrations_per_minute_per_gram,67.79167804,3.816073707,be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,16,17,0.210687023,NA,0,0,disintegrations_per_minute_per_gram,3.410206907,0.307259642,disintegrations_per_minute_per_gram,0.634511578,0.104250252,disintegrations_per_minute_per_gram,2.775695329,0.324463562,0,0,disintegrations_per_minute_per_gram,71.58983791,4.30336873,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,17,18,0.207633588,0.2312467683,0,0,disintegrations_per_minute_per_gram,4.91068569,0.371247838,disintegrations_per_minute_per_gram,0.536434554,0.082020843,disintegrations_per_minute_per_gram,4.374251137,0.380200442,0,0,disintegrations_per_minute_per_gram,78.44689761,5.375935648,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,18,19,0.206615776,NA,0,0,disintegrations_per_minute_per_gram,3.954205749,0.374067864,disintegrations_per_minute_per_gram,0.5,0.1,disintegrations_per_minute_per_gram,3.454205749,0.374067864,0,0,disintegrations_per_minute_per_gram,84.8444139,6.578799722,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,19,20,0.138676845,0.3343645282,0,0,disintegrations_per_minute_per_gram,5.438837584,0.55856862,disintegrations_per_minute_per_gram,0.5,0.1,disintegrations_per_minute_per_gram,4.938837584,0.55856862,0,0,disintegrations_per_minute_per_gram,92.35822798,8.372933127,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,20,21,0.186259542,NA,0,0,disintegrations_per_minute_per_gram,1.899176971,0.200743006,disintegrations_per_minute_per_gram,0.356080435,0.085850993,disintegrations_per_minute_per_gram,1.543096536,0.218330363,0,0,disintegrations_per_minute_per_gram,96.12260168,9.384528238,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,21,22,0.135877863,NA,0,0,disintegrations_per_minute_per_gram,1.805693737,0.27392374,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,1.455693737,0.27392374,0,0,disintegrations_per_minute_per_gram,98.986145,10.21522469,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,22,23,0.159033079,NA,0,0,disintegrations_per_minute_per_gram,1.905314329,0.225017622,disintegrations_per_minute_per_gram,0.384751742,0.083144852,disintegrations_per_minute_per_gram,1.520562586,0.239887467,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,23,24,0.153689567,0.3402669683,0,0,disintegrations_per_minute_per_gram,1.568911675,0.292758919,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,1.218911675,0.292758919,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,24,25,0.150381679,NA,0,0,disintegrations_per_minute_per_gram,1.770948706,0.326385847,disintegrations_per_minute_per_gram,0.213193958,0.104465039,disintegrations_per_minute_per_gram,1.557754749,0.34269617,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,25,26,0.130025445,NA,0,0,disintegrations_per_minute_per_gram,1.818700865,0.428122184,disintegrations_per_minute_per_gram,0.35,0.1,disintegrations_per_minute_per_gram,1.468700865,0.428122184,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,26,27,0.168193384,NA,0,0,disintegrations_per_minute_per_gram,1.12838842,0.27182877,disintegrations_per_minute_per_gram,0.323927683,0.105406068,disintegrations_per_minute_per_gram,0.804460737,0.291549858,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,27,28,0.154961832,0.3017504799,0,0,disintegrations_per_minute_per_gram,1.043943608,0.305875477,disintegrations_per_minute_per_gram,0.35780856,0.094103651,disintegrations_per_minute_per_gram,0.686135048,0.320023913,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,28,29,0.189058524,NA,0,0,disintegrations_per_minute_per_gram,1.047951832,0.229815837,disintegrations_per_minute_per_gram,0.259025459,0.09187633,disintegrations_per_minute_per_gram,0.788926373,0.247500665,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,29,30,0.183715013,NA,0,0,disintegrations_per_minute_per_gram,0.953083437,0.274392721,disintegrations_per_minute_per_gram,0.556394196,0.101152465,disintegrations_per_minute_per_gram,0.396689241,0.292443476,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,30,32,0.164076433,0.2356700369,0,0,disintegrations_per_minute_per_gram,1.170812817,0.160401356,disintegrations_per_minute_per_gram,0.415762781,0.063611706,disintegrations_per_minute_per_gram,0.755050036,0.172554467,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,32,34,0.160254777,NA,0,0,disintegrations_per_minute_per_gram,0.755819607,0.131134702,disintegrations_per_minute_per_gram,0.467393825,0.059873149,disintegrations_per_minute_per_gram,0.288425782,0.144156526,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,34,36,0.181910828,0.2477621358,0,0,disintegrations_per_minute_per_gram,1.216654939,0.177023294,disintegrations_per_minute_per_gram,0.42084537,0.065231032,disintegrations_per_minute_per_gram,0.795809569,0.188659307,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,36,38,0.165477707,NA,0,0,disintegrations_per_minute_per_gram,0.308627563,0.147215348,disintegrations_per_minute_per_gram,0.256405962,0.05158888,disintegrations_per_minute_per_gram,0.052221601,0.155992856,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,38,40,0.170573248,0.2400305703,0,0,disintegrations_per_minute_per_gram,0.366525986,0.171717424,disintegrations_per_minute_per_gram,0.327023716,0.045554404,disintegrations_per_minute_per_gram,0.039502269,0.177657191,0,0,disintegrations_per_minute_per_gram,NA,NA,cs137 and be7 activity below detection limits
Gonneea_et_al_2018,Eel_Pond,EPB,40,42,0.156305732,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,42,44,0.130700637,0.27996701949999997,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,44,46,0.143057325,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,46,48,0.13044586,0.3034700081,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,48,50,0.143312102,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,50,52,0.161019108,0.2649236564,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,52,54,0.131847134,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,54,56,0.122038217,0.2697834701,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,56,58,0.115414013,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,58,60,0.114267516,0.3072473184,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,60,62,0.103821656,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,62,64,0.102420382,0.2501395623,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,64,66,0.242292994,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,66,68,0.333757962,0.15636888100000002,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,68,70,0.245605096,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,70,72,0.219363057,0.1810921995,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,72,74,0.208535032,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,74,76,0.145605096,0.2491276111,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,76,78,0.158089172,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,78,80,0.173375796,0.20109681510000002,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,80,82,0.446751592,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,82,84,0.400382166,0.1981107555,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,84,86,0.827006369,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,86,88,1.104585987,0.05810515657,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,88,90,1.207515924,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,90,92,1.307770701,0.01131109099,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
Gonneea_et_al_2018,Eel_Pond,EPB,92.25,94.25,1.324203822,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA,NA,disintegrations_per_minute_per_gram,NA,NA,NA
