study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Smeaton_et_al_2022a,Shell Island,Shell Island 3,2019,NA,NA,NA,52.82115,-4.135372,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Shell Island,Shell Island 4,2019,NA,NA,NA,52.81959,-4.135365,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Shell Island,Shell Island 5,2019,NA,NA,NA,52.81678,-4.134686,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,62
Smeaton_et_al_2022a,Shell Island,Shell Island 6,2019,NA,NA,NA,52.81598,-4.134554,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Shell Island,Shell Island 7,2019,NA,NA,NA,52.81542,-4.134504,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Shell Island,Shell Island 9,2019,NA,NA,NA,52.82282,-4.134327,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Leinster,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-1,2018,NA,NA,NA,56.0555,-3.733071,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-10,2018,NA,NA,NA,56.056,-3.735231,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-11,2018,NA,NA,NA,56.05663,-3.734979,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-12,2018,NA,NA,NA,56.05686,-3.73508,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-13,2018,NA,NA,NA,56.05783,-3.73492,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-14,2018,NA,NA,NA,56.05811,-3.734684,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-15,2018,NA,NA,NA,56.05843,-3.732697,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-16,2018,NA,NA,NA,56.05756,-3.733233,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-17,2018,NA,NA,NA,56.05393,-3.732244,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-18,2018,NA,NA,NA,56.0536,-3.733278,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-19,2018,NA,NA,NA,56.05397,-3.734277,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-2,2018,NA,NA,NA,56.05545,-3.733292,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-20,2018,NA,NA,NA,56.05421,-3.734309,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-3,2018,NA,NA,NA,56.05538,-3.733558,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-4,2018,NA,NA,NA,56.05547,-3.733817,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-5,2018,NA,NA,NA,56.05551,-3.734341,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-6,2018,NA,NA,NA,56.05552,-3.73459,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-7,2018,NA,NA,NA,56.05535,-3.734806,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-8,2018,NA,NA,NA,56.05561,-3.7349579999999998,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Skinflats,RSPB-SF-18-9,2018,NA,NA,NA,56.0557,-3.735311,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,2
Smeaton_et_al_2022a,Stiffkey,SM-01,2019,NA,NA,NA,52.95721,0.9208819,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-02,2019,NA,NA,NA,52.95769,0.9208849,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-03,2019,NA,NA,NA,52.95906,0.921037,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-04,2019,NA,NA,NA,52.95988,0.9214049,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-05,2019,NA,NA,NA,52.96121,0.9216581,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-06,2019,NA,NA,NA,52.96332,0.9226646,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-07,2019,NA,NA,NA,52.96482,0.9224827,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-08,2019,NA,NA,NA,52.96522,0.9228674,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-09,2019,NA,NA,NA,52.95723,0.9180246,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-10,2019,NA,NA,NA,52.95777,0.9191182,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-11,2019,NA,NA,NA,52.95991,0.9223452,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-12,2019,NA,NA,NA,52.96105,0.9242539,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-13,2019,NA,NA,NA,52.96217,0.9265331,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-14,2019,NA,NA,NA,52.96323,0.9284371,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,32
Smeaton_et_al_2022a,Stiffkey,SM-16,2019,NA,NA,NA,52.96376,0.9285324,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-17,2019,NA,NA,NA,52.96187,0.9283003,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-18,2019,NA,NA,NA,52.96041,0.9281567,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-19,2019,NA,NA,NA,52.95922,0.9277638,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-20,2019,NA,NA,NA,52.95832,0.928224,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Stiffkey,SM-21,2019,NA,NA,NA,52.95745,0.9282395,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Zeeland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 1,2019,NA,NA,NA,54.00332,-2.8885,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Sunderland,Sunderland 10,2019,NA,NA,NA,53.99923,-2.890271,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 11,2019,NA,NA,NA,53.99893,-2.892696,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 12,2019,NA,NA,NA,53.9989,-2.893801,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,72
Smeaton_et_al_2022a,Sunderland,Sunderland 13,2019,NA,NA,NA,54.00429,-2.889049,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 14,2019,NA,NA,NA,54.00229,-2.890104,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 15,2019,NA,NA,NA,54.001220000000004,-2.890578,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Sunderland,Sunderland 16,2019,NA,NA,NA,53.99997,-2.891157,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 17,2019,NA,NA,NA,53.99774,-2.892435,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 2,2019,NA,NA,NA,54.00316,-2.889388,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 3,2019,NA,NA,NA,54.00303,-2.891506,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Sunderland,Sunderland 4,2019,NA,NA,NA,54.00306,-2.893003,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 5,2019,NA,NA,NA,54.00308,-2.8943,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 6,2019,NA,NA,NA,54.00312,-2.895822,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Sunderland,Sunderland 7,2019,NA,NA,NA,53.99986,-2.885786,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Sunderland,Sunderland 8,2019,NA,NA,NA,53.99961,-2.886799,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Sunderland,Sunderland 9,2019,NA,NA,NA,53.99938,-2.888411,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Tay,T1,2019,NA,NA,NA,56.43717,-3.102327,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,52
Smeaton_et_al_2022a,Tay,T10,2019,NA,NA,NA,56.43631,-3.106039,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Tay,T11,2019,NA,NA,NA,56.43641,-3.106075,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,22
Smeaton_et_al_2022a,Tay,T12,2019,NA,NA,NA,56.43619,-3.105981,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,32
Smeaton_et_al_2022a,Tay,T13,2019,NA,NA,NA,56.43573,-3.1081,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,72
Smeaton_et_al_2022a,Tay,T14,2019,NA,NA,NA,56.43531,-3.109259,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,52
Smeaton_et_al_2022a,Tay,T15,2019,NA,NA,NA,56.43535,-3.109311,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Tay,T16,2019,NA,NA,NA,56.43519,-3.109103,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,42
Smeaton_et_al_2022a,Tay,T17,2019,NA,NA,NA,56.43486,-3.110032,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Tay,T2,2019,NA,NA,NA,56.43714,-3.102327,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,32
Smeaton_et_al_2022a,Tay,T3,2019,NA,NA,NA,56.4372,-3.102414,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,82
Smeaton_et_al_2022a,Tay,T4,2019,NA,NA,NA,56.4373,-3.1025,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Tay,T5,2019,NA,NA,NA,56.43744,-3.102654,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,32
Smeaton_et_al_2022a,Tay,T6,2019,NA,NA,NA,56.43678,-3.104299,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,22
Smeaton_et_al_2022a,Tay,T7,2019,NA,NA,NA,56.43672,-3.104528,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,32
Smeaton_et_al_2022a,Tay,T8,2019,NA,NA,NA,56.43666,-3.104833,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,92
Smeaton_et_al_2022a,Tay,T9,2019,NA,NA,NA,56.4366,-3.105173,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,62
Smeaton_et_al_2022a,Tyninghame,Bel 1,2018,NA,NA,NA,56.00329,-2.598657,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,41
Smeaton_et_al_2022a,Tyninghame,Bel 10,2018,NA,NA,NA,56.00309,-2.602025,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,41
Smeaton_et_al_2022a,Tyninghame,Bel 11,2018,NA,NA,NA,56.00388,-2.601579,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,51
Smeaton_et_al_2022a,Tyninghame,Bel 12,2018,NA,NA,NA,56.00373,-2.601384,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,36
Smeaton_et_al_2022a,Tyninghame,Bel 13,2018,NA,NA,NA,56.00355,-2.601214,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,41
Smeaton_et_al_2022a,Tyninghame,Bel 14,2018,NA,NA,NA,56.00338,-2.601141,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,36
Smeaton_et_al_2022a,Tyninghame,Bel 15,2018,NA,NA,NA,56.00306,-2.600987,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,31
Smeaton_et_al_2022a,Tyninghame,Bel 16,2018,NA,NA,NA,56.00284,-2.600737,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,41
Smeaton_et_al_2022a,Tyninghame,Bel 17,2018,NA,NA,NA,56.00265,-2.600567,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,31
Smeaton_et_al_2022a,Tyninghame,Bel 18,2018,NA,NA,NA,56.00242,-2.600266,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,51
Smeaton_et_al_2022a,Tyninghame,Bel 19,2018,NA,NA,NA,56.00198,-2.60002,NA,NA,direct from dataset,NA,NA,NA,NA,NA,NA,NA,NA,emergent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,United Kingdom,Northern Ireland,marsh,C2,NA,NA,74
