"study_id","site_id","plot_id","plot_area","plot_shape","plot_center_latitude","plot_center_longitude","plot_radius","year","month","day","field_or_manipulation_code","habitat","dominant_species","plant_plot_detail_present","soil_core_present","latitude","longitude","position_method","max_soil_depth_reporting","plot_notes","ecosystem_type","protection_status","protection_notes","ecosystem_health","salinity","plant_count","plot_soil_carbon_total","plot_soil_carbon_100cm","plot_plant_carbon","salinity_class","salinity_method","vegetation_class","coordinates_obscured_flag","land_use_class","land_use_status","plot_basal_density","position_notes","debris_carbon","understory_carbon","soil_carbon_100cm","soil_carbon_300cm","aboveground_plant_carbon","belowground_plant_carbon","method_id","plot_sapling_area","site_notes","position_accuracy","disturbance_notes","disturbance_year","ecosystem_condition","disturbance_class","ecotype","basal_area","harvest_or_allometry","coordinate_obscured_flag","stand_age","aboveground_biomass","belowground_biomass","aboveground_carbon","belowground_carbon","basal_area_unit"
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_91","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.767","36.151",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"103.83","32.730000000000004","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.347","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_92","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.767","36.151",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"133","43.15","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.376","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_93","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.767","36.151",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"103.46000000000001","36.69","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.352","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_94","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.767","36.151",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"88.3","39.980000000000004","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.319","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_95","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"103.21","32.21","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.328","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_96","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"124.41","36.29","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.383","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_97","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"151.98000000000002","35.44","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.418","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_98","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"139.98","34.09","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.411","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_99","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"162.58","51.71","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.506","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_100","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.21",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"563.2900000000001","169.88000000000002","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","1.663","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_101","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"87.11","30.27","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.346","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_102","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"70.57","27.450000000000003","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.225","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_103","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"52.98","19.39","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.181","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_104","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"130.79","42.93000000000001","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.447","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_105","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"65.5","25.79","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.23500000000000001","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_106","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.747","36.216",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"70.44","31.82","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.11699999999999999","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_107","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"106.25","36.6","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.404","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_108","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"60.61","24","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.229","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_109","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"72.25","26.87","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.23500000000000001","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_110","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"104.08000000000001","35.4","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.334","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_111","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"94","33.379999999999995","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.327","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_112","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.746","36.223",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"74.05","28.09","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.243","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_113","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"132.37","45.78","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.42","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_114","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"173.91","57.42","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.507","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_115","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"172.95","54.919999999999995","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.485","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_116","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"146.5","44.79","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.424","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_117","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"139.03","45.269999999999996","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.418","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_118","153.9380400259","circular",NA,NA,NA,"2012","12","31","field","mangrove",NA,NA,NA,"-18.752","36.214",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"96.05","34.17","8","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.278","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_119","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.808457","36.3035",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"72.77","25.189999999999998","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.276","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_120","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.808457","36.3035",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"72.3","24.73","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.276","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_121","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.808457","36.3035",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"118.46000000000001","39.989999999999995","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.423","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_122","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.808457","36.3035",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"153.52","49.85","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.561","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_123","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.808457","36.3035",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"109.99","36.06","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.407","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_124","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.818504","36.24601",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"144.39","47.53","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.494","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_125","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.818504","36.24601",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"74.02","23.8","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.24","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_126","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.818504","36.24601",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"238.08","74.59","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.657","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_127","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.818504","36.24601",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"214.61","65.51","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.5630000000000001","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_128","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.818504","36.24601",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"227.08","66.78","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.599","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_129","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.831799","36.240201",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"214.56","65.55","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.635","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_130","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.831533","36.240036",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"189.38","63.400000000000006","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.5","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_131","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.831774","36.240393",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"257.13","74.63000000000001","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.644","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_132","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.831961","36.240132",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"196.81","56.97","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.456","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_133","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.831805","36.239894",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"131.26","45.37","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.429","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_134","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.840148","36.264355",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"613.0699999999999","173.11","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","1.44","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_135","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.840148","36.264355",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"317.07","83.36999999999999","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.637","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_136","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.840148","36.264355",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"442.54","131.12","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","1.14","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_137","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.840148","36.264355",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"4.67","2.29","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.002","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_138","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.840148","36.264355",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"1.13","0.8","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.001","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_139","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.845148","36.213549",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subplot-level",NA,NA,NA,NA,"200.92","61.620000000000005","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.56","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_140","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.845148","36.213549",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"149.16","47.63","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.465","allometry",NA,NA,NA,NA,NA,NA,NA
"Trettin_et_al_2020","Zambezi_River_Delta","Zambezi_River_Delta_141","153.9380400259","circular",NA,NA,NA,"2013","12","31","field","mangrove",NA,NA,NA,"-18.845148","36.213549",NA,NA,"Exact MDATE unknown, last day of measurement year used.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"plot-level",NA,NA,NA,NA,"189.38","49.87","7","12.566370614359201",NA,NA,NA,NA,"Intact",NA,"River delta","0.503","allometry",NA,NA,NA,NA,NA,NA,NA
