study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,pb210_cic_accretion_rate,pb210_cic_notes,pb210_cic_max_depth,pb210_cic_r2,geomorphic_id,country,admin_division,habitat,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_00-03_00-03-05,NA,NA,NA,NA,-2.47258333333333,133.543083333333,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_15-01_15-01-01,NA,NA,NA,NA,-2.5693,133.476216666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_15-01_15-01-03,NA,NA,NA,NA,-2.5693,133.476216666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_15-01_15-01-05,NA,NA,NA,NA,-2.5693,133.476216666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-01_25-01-01,NA,NA,NA,NA,-2.58568333333333,133.551866666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-01_25-01-03,NA,NA,NA,NA,-2.58568333333333,133.551866666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-01_25-01-05,NA,NA,NA,NA,-2.58568333333333,133.551866666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-02_25-02-01,NA,NA,NA,NA,-2.58586666666667,133.54805,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-02_25-02-03,NA,NA,NA,NA,-2.58586666666667,133.54805,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-02_25-02-05,NA,NA,NA,NA,-2.58586666666667,133.54805,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-03_25-03-01,NA,NA,NA,NA,-2.5994,133.556716666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-03_25-03-03,NA,NA,NA,NA,-2.5994,133.556716666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Bintuni Bay-West Papua-2018-Indonesia,Bintuni,Bintuni_25-03_25-03-05,NA,NA,NA,NA,-2.5994,133.556716666667,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,300
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_1",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_2",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_3",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_4",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_5",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF1_6",NA,NA,NA,NA,-3.99911899119615,133.317756978794,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_1",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_2",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_3",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_4",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_5",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF2_6",NA,NA,NA,NA,-3.68255596607923,133.431768966838,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_1",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_2",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_3",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_4",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_5",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,NA,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF3_6",NA,NA,NA,NA,-3.89321397989988,133.389444965869,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,NA,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_1",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_2",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_3",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_4",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_5",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BF4_6",NA,NA,NA,NA,-3.86372401379048,133.442138973623,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR1_1",NA,NA,NA,NA,-3.99325802922248,133.310186024755,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR1_2",NA,NA,NA,NA,-3.99325802922248,133.310186024755,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR1_3",NA,NA,NA,NA,-3.99325802922248,133.310186024755,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR1_4",NA,NA,NA,NA,-3.99325802922248,133.310186024755,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR2_1",NA,NA,NA,NA,-3.61288801766932,133.418339984491,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR2_2",NA,NA,NA,NA,-3.61288801766932,133.418339984491,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR2_3",NA,NA,NA,NA,-3.61288801766932,133.418339984491,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR2_4",NA,NA,NA,NA,-3.61288801766932,133.418339984491,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_1",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_2",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_3",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_4",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_5",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR3_6",NA,NA,NA,NA,-3.86007302440702,133.319631004706,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_1",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_2",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_3",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_4",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_5",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Buruway-West Papua-2016-Indonesia,"Buruway, Kaimana","Buruway, Kaimana_BR4_6",NA,NA,NA,NA,-3.83384202606976,133.272447008639,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER4_1",NA,NA,NA,NA,-3.97567296400666,134.8026330024,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER4_2",NA,NA,NA,NA,-3.97567296400666,134.8026330024,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER4_3",NA,NA,NA,NA,-3.97567296400666,134.8026330024,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER4_4",NA,NA,NA,NA,-3.97567296400666,134.8026330024,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER4_5",NA,NA,NA,NA,-3.97567296400666,134.8026330024,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER3_1",NA,NA,NA,NA,-3.97946502082049,134.843601984903,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER3_2",NA,NA,NA,NA,-3.97946502082049,134.843601984903,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER3_3",NA,NA,NA,NA,-3.97946502082049,134.843601984903,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER3_4",NA,NA,NA,NA,-3.97946502082049,134.843601984903,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_1",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_2",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_3",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_4",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_5",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER2_6",NA,NA,NA,NA,-4.10836896859109,134.717752989381,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
SWAMP Data-Soil carbon-Etna Bay-West Papua-2017-Indonesia,"Etna, Kaimana","Etna, Kaimana_ER1_1",NA,NA,NA,NA,-4.12829702720046,134.733679024502,NA,other low resolution,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,not specified,NA,NA,NA,NA,NA,Indonesia,NA,mangrove,C2,NA,NA,100
