study_id,site_id,core_id,year,month,day,core_notes,latitude,longitude,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,habitat,habitat_assignment_method,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB3,M1095,2015,3,9,NA,-24.190472,151.876088,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB4,M1096,2015,3,9,NA,-24.190422,151.875845,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB5,M1097,2015,3,9,NA,-24.190361,151.875601,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR SB6,M1098,2015,3,9,NA,-24.190284,151.875375,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 1,M1099,2015,3,9,NA,-38.257169,144.487006,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 2,M1100,2015,3,9,NA,-38.256943,144.487031,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 3,M1101,2015,3,9,NA,-38.256721,144.487045,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR Melb 6,M1102,2015,3,9,NA,-38.256051,144.487123,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N1,M1103,2015,3,9,NA,-32.846236,151.7673,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N2,M1104,2015,3,9,NA,-32.846255,151.767027,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N3,M1105,2015,3,9,NA,-32.846255,151.766775,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N4,M1106,2015,3,9,NA,-32.846257,151.766504,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N5,M1107,2015,3,9,NA,-32.846272,151.766233,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
Sanders_et_al_2016_JGR_Biogeoscience,CJS16 JGR N6,M1108,2015,3,9,NA,-32.846283,151.765973,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-1,M1109,2013,3,9,NA,-27.780497,153.376081,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-2,M1110,2013,3,9,NA,-27.780285,153.376078,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-3,M1111,2013,3,9,NA,-27.780057,153.376093,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,51
C._Sanders_Unpublished,CJS Unpublished P1-4,M1112,2013,3,9,NA,-27.779836,153.376093,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,51
C._Sanders_Unpublished,CJS Unpublished P1-5,M1113,2013,3,9,NA,-27.779609,153.376094,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P1-6,M1114,2013,3,9,NA,-27.779382,153.376091,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,45
C._Sanders_Unpublished,CJS Unpublished P2-1,M1115,2013,3,9,NA,-27.779152,153.376094,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-2,M1116,2013,3,9,NA,-27.778931,153.376092,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-3,M1117,2013,3,9,NA,-27.778708,153.376087,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished P2-4,M1118,2013,3,9,NA,-27.778504,153.376103,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-5,M1119,2013,3,9,NA,-27.778269,153.376095,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished P2-6,M1120,2013,3,9,NA,-27.778039,153.37611,NA,NA,estimated from GE,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour MgM 1,M1121,2013,3,9,NA,-30.302814,153.128433,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour U-Mg,M1122,2013,3,9,NA,-30.301872,153.128294,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,46
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour MgM 2,M1123,2013,3,9,NA,-30.29865,153.124128,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour LTE,M1124,2013,3,9,NA,-30.300481,153.1334,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour LTW,M1125,2013,3,9,NA,-30.298778,153.123767,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,48
C._Sanders_Unpublished,CJS Unpublished Coffs Harbour UTE,M1126,2013,3,9,NA,-30.301008,153.133953,NA,NA,exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,46
C._Sanders_Submitted_to_ECSS,CJS ECSS Submit Core C,M1127,2013,3,9,NA,-37.202308,175.862442,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
C._Sanders_Submitted_to_ECSS,CJS ECSS Submit Core D,M1128,2013,3,9,NA,-37.203636,175.862394,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth limited by length of corer,mangrove,habitat explicitly defined in original hook script,C2,NA,NA,50
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga22b,M1129,2010,3,9,NA,-4.642107,39.239071,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga20b,M1130,2010,3,9,NA,-4.641129,39.239936,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaAM,M1131,2010,3,9,NA,-4.637439,39.239033,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga11,M1132,2010,3,9,NA,-4.660461,39.214661,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga2,M1133,2010,3,9,NA,-4.662896,39.210722,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga9,M1134,2010,3,9,NA,-4.662326,39.210036,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga8,M1135,2010,3,9,NA,-4.662462,39.209612,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga17,M1136,2010,3,9,NA,-4.646941,39.229831,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga31,M1137,2010,3,9,NA,-4.584494,39.248292,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga14b,M1138,2010,3,9,NA,-4.659372,39.224443,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga15,M1139,2010,3,9,NA,-4.657762,39.225561,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga16,M1140,2010,3,9,NA,-4.656386,39.226462,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga13,M1141,2010,3,9,NA,-4.66044,39.223362,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga44,M1142,2010,3,9,NA,-4.611799,39.244164,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga44b,M1143,2010,3,9,NA,-4.611121,39.242261,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga43b,M1144,2010,3,9,NA,-4.61113,39.242018,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga45b,M1145,2010,3,9,NA,-4.650353,39.223043,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaRM1,M1146,2010,3,9,NA,-4.649991,39.223205,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga41b,M1147,2010,3,9,NA,-4.608407,39.241142,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga42b,M1148,2010,3,9,NA,-4.608724,39.241386,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga45,M1149,2010,3,9,NA,-4.650353,39.223476,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaC1,M1150,2010,3,9,NA,-4.649684,39.223566,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaA1,M1151,2010,3,9,NA,-4.654488,39.222494,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW2,M1152,2010,3,9,NA,-4.652235,39.22335,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW3,M1153,2010,3,9,NA,-4.64934,39.22224,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW4,M1154,2010,3,9,NA,-4.652525,39.220231,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished VangaW5,M1155,2010,3,9,NA,-4.66444,39.219053,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished Vanga6,M1156,2010,3,9,NA,-4.666397,39.210461,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,150
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB13,M1157,2010,3,9,NA,-4.407725,39.509277,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB16,M1158,2010,3,9,NA,-4.402343,39.508237,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB2,M1159,2010,3,9,NA,-4.419737,39.511196,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB26,M1160,2010,3,9,NA,-4.405153,39.526913,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB27,M1161,2010,3,9,NA,-4.404818,39.526985,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB3,M1162,2010,3,9,NA,-4.420271,39.510763,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB11,M1163,2010,3,9,NA,-4.423147,39.51218,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,300
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB28,M1164,2010,3,9,NA,-4.410689,39.526349,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,150
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB29,M1165,2010,3,9,NA,-4.411452,39.522483,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB17,M1166,2010,3,9,NA,-4.419369,39.506941,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB6,M1167,2010,3,9,NA,-4.407382,39.520867,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB7,M1168,2010,3,9,NA,-4.409138,39.520346,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB14,M1169,2010,3,9,NA,-4.414573,39.509353,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,150
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB20,M1170,2010,3,9,NA,-4.411968,39.509532,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,250
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB23,M1171,2010,3,9,NA,-4.407312,39.531277,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB12,M1172,2010,3,9,NA,-4.41251,39.509884,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,NA,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB15,M1173,2010,3,9,NA,-4.409923,39.509936,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB18,M1174,2010,3,9,NA,-4.416861,39.51123,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,200
"S._Gress_Unpublished,_Gress_et_al_2016",SKG Unpublished GaziB19,M1175,2010,3,9,NA,-4.418037,39.51014,NA,NA,Exact,NA,NA,NA,NA,NA,NA,NA,NA,forested,NA,NA,NA,NA,NA,core depth represents deposit depth,mangrove,habitat explicitly defined in original hook script,C1,NA,NA,100
