study_id,site_id,core_id,method_id,year,month,day,latitude,longitude,country,admin_division,habitat,depth_min,depth_max,sample_id,dry_bulk_density,compaction_fraction,compaction_notes,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,pb214_activity,pb214_activity_se,pb214_unit,bi214_activity,bi214_unit,delta_c13,be7_activity,be7_activity_se,age,age_se,depth_interval_notes,core_notes,position_accuracy,position_method,position_notes,elevation,elevation_datum,elevation_accuracy,elevation_method,elevation_notes,salinity_class,salinity_method,salinity_notes,vegetation_class,vegetation_method,vegetation_notes,inundation_class,inundation_method,inundation_notes,core_length_flag,stocks_qual_code,dates_qual_code,elevation_qual_code,max_depth,coring_method,roots_flag,sediment_sieved_flag,sediment_sieve_size,compaction_flag,dry_bulk_density_temperature,dry_bulk_density_time,dry_bulk_density_sample_volume,dry_bulk_density_flag,loss_on_ignition_temperature,loss_on_ignition_time,loss_on_ignition_sample_mass,loss_on_ignition_flag,carbon_measured_or_modeled,carbonates_removed,carbonate_removal_method,fraction_carbon_method,fraction_carbon_type,carbon_profile_notes,cs137_counting_method,pb210_counting_method,excess_pb210_rate,excess_pb210_model,ra226_assumption,c14_counting_method,dating_notes,age_depth_model_reference,age_depth_model_notes,fraction_carbon_flag,high_low_carbon,percent_organic_matter,percent_carbon
Burden_et_al_2018,Wallasea Island Natural,Walla_15_1,single set of methods,2011,10,NA,51.62068832910428,0.8130677157987343,United Kingdom,NA,marsh,0,30,NA,0.654973543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.277846997,3.6054000000000004
Burden_et_al_2018,Wallasea Island Natural,Walla_15_2,single set of methods,2011,10,NA,51.62068832910428,0.8130677157987343,United Kingdom,NA,marsh,0,30,NA,0.568728291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.4297899,4.5729
Burden_et_al_2018,Wallasea Island Natural,Walla_15_3,single set of methods,2011,10,NA,51.62068832910428,0.8130677157987343,United Kingdom,NA,marsh,0,30,NA,0.602325928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.766994058000001,4.0707
Burden_et_al_2018,Wallasea Island Natural,Walla_15_4,single set of methods,2011,10,NA,51.62068832910428,0.8130677157987343,United Kingdom,NA,marsh,0,30,NA,0.556678483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.320110561,4.1491
Burden_et_al_2018,North Fambridge Natural,North_16_1,single set of methods,2011,10,NA,51.638504671622776,0.6655961379335561,United Kingdom,NA,marsh,0,30,NA,0.62552278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,5.630073228,2.743
Burden_et_al_2018,North Fambridge Natural,North_16_2,single set of methods,2011,10,NA,51.638504671622776,0.6655961379335561,United Kingdom,NA,marsh,0,30,NA,0.496808764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.57494687,3.2076000000000002
Burden_et_al_2018,North Fambridge Natural,North_16_3,single set of methods,2011,10,NA,51.638504671622776,0.6655961379335561,United Kingdom,NA,marsh,0,30,NA,0.659381255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,6.739539305,3.1269
Burden_et_al_2018,North Fambridge Natural,North_16_4,single set of methods,2011,10,NA,51.638504671622776,0.6655961379335561,United Kingdom,NA,marsh,0,30,NA,0.554590899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.696713682,3.63
Burden_et_al_2018,Brandy Hole Natural,Brand_17_1,single set of methods,2011,10,NA,51.62913773056369,0.6470824132715728,United Kingdom,NA,marsh,0,30,NA,0.451740467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,7.634992085999999,3.6804000000000006
Burden_et_al_2018,Brandy Hole Natural,Brand_17_2,single set of methods,2011,10,NA,51.62913773056369,0.6470824132715728,United Kingdom,NA,marsh,0,30,NA,0.429901738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,9.210471509,4.8095
Burden_et_al_2018,Brandy Hole Natural,Brand_17_3,single set of methods,2011,10,NA,51.62913773056369,0.6470824132715728,United Kingdom,NA,marsh,0,30,NA,0.286471182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.06039876,5.8689
Burden_et_al_2018,Brandy Hole Natural,Brand_17_4,single set of methods,2011,10,NA,51.62913773056369,0.6470824132715728,United Kingdom,NA,marsh,0,30,NA,0.367978034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,coordinates converted from spatial reference system OSGB 1936 / British National Grid,NA,NA,NA,NA,All salt marsh samples were taken from permanently vegetated marsh above 1.5 m ordnance datum (OD),NA,NA,NA,emergent,NA,NA,NA,NA,NA,core depth limited by length of corer,C2,NA,NA,30,NA,roots and rhizomes separated,sediment sieved,2,NA,80,72,NA,air dried to constant mass,375,16,NA,NA,unknown,FALSE,NA,EA,total carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.07543779,5.4284
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,0,2,NA,0.362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,28.599999999999998,11.799999999999999
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,16,18,NA,0.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.3,5.2
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,18,20,NA,0.523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.2,5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,20,22,NA,0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.2,7.9
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,22,24,NA,0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,15.8,7.5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,24,26,NA,0.374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.7,6.5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,26,28,NA,0.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,17.4,7.5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,28,30,NA,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,19.6,7.9
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,30,32,NA,0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,17.5,7.3
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,32,34,NA,0.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,19.8,8.6
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,34,36,NA,0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,18.099999999999998,7.9
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,36,38,NA,0.393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,17.5,7.5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,38,40,NA,0.349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,18.3,7.6
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,40,42,NA,0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,14.799999999999999,6.6000000000000005
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,42,44,NA,0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,12.9,5.1
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,44,46,NA,0.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.200000000000001,5.4
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,46,48,NA,0.528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,11.899999999999999,4.7
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,48,50,NA,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.4,4.5
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,50,52,NA,0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,13.3,4.8
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,52,54,NA,0.071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,10.5,3.3000000000000003
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,54,56,NA,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,8.9,2.9000000000000004
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,56,58,NA,0.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,9.8,3.5000000000000004
Unger_et_al_2016,Channel_Creek,CC1U,single set of methods,2012,NA,NA,39.626412,-74.257139,United States,New Jersey,marsh,58,60,NA,0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RTK,NA,0.2786,NAVD88,NA,RTK,NA,saline,NA,NA,emergent,NA,NA,low,NA,NA,core depth limited by length of corer,C2,NA,NA,84,piston corer,roots and rhizomes included,NA,NA,corer limits compaction,NA,NA,NA,modeled,550,4,4,NA,measured,TRUE,acid fumigation,NA,organic carbon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,low,8.5,3
